id,MonthofYeah8_count,MonthofYeah3_min,MonthofYeah1_count,MonthofYeah9_sum,MonthofYeah5_min,MonthofYeah7_mean,MonthofYeah8_median,MonthofYeah4_min,MonthofYeah9_min,MonthofYeah1_median,MonthofYeah7_count,MonthofYeah4_mean,MonthofYeah10_count,MonthofYeah6_min,MonthofYeah12_count,MonthofYeah8_sum,MonthofYeah7_sum,MonthofYeah8_mean,MonthofYeah11_mean,MonthofYeah2_count,MonthofYeah9_max,MonthofYeah10_min,MonthofYeah9_median,MonthofYeah7_max,MonthofYeah3_sum,MonthofYeah1_sum,MonthofYeah11_min,MonthofYeah12_median,MonthofYeah5_median,MonthofYeah12_sum
28384,36.0,0.0,0.0,0.0,0.0,0.0,2.75,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,611.46,0.0,16.985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28385,5.0,-0.9,108.0,956.4,0.01,4.39207920792,2.2,-4.6,-3.42,1.05,101.0,3.06485232068,265.0,0.01,222.0,58.3,443.6,11.66,3.85064814815,2.0,200.0,-3.54,0.8,60.0,603.71,431.58,0.01,1.2,1.0,850.99
28386,89.0,0.1,26.0,822.21,0.1,11.534950495,5.3,0.1,-3.3,3.1,101.0,6.10090909091,82.0,0.1,78.0,1166.76,1165.03,13.1096629213,9.91783505155,0.0,200.0,0.1,3.8,200.0,1078.79,102.23,0.0,4.6,3.5,733.02
28387,14.0,0.0,87.0,1492.44,0.01,6.3892,3.6,0.01,-2.94,1.9,50.0,7.17740740741,90.0,0.01,185.0,45.1,319.46,3.22142857143,7.58502923977,50.0,600.0,0.01,3.9,100.0,1551.52,513.61,0.01,2.8,3.115,1172.83
28388,8.0,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,536.61,0.0,67.07625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28389,14.0,0.0,110.0,653.46,0.01,5.33537037037,5.6,-3.12,0.0,0.03,54.0,8.31440217391,110.0,-0.24,183.0,279.3,288.11,19.95,9.2423880597,0.0,100.0,0.01,4.53,30.0,1688.25,259.29,-3.42,3.6,4.1,895.56
28390,3.0,0.0,62.0,657.64,-1.08,5.16822222222,3.0,-1.14,-0.18,1.23,45.0,7.624,126.0,-0.96,167.0,204.0,232.57,68.0,6.49744827586,34.0,150.0,0.0,3.825,50.0,841.18,143.26,0.01,2.0,5.0,942.35
28391,20.0,-3.54,57.0,1551.72,-1.56,4.78053846154,2.0,-0.3,-2.64,2.5,130.0,7.16145374449,203.0,-1.68,190.0,365.67,621.47,18.2835,6.91969072165,80.0,400.0,-3.54,2.5,100.0,2005.39,582.57,-3.54,3.05,2.0,1668.12
28392,27.0,-3.48,68.0,611.83,-3.24,5.91728971963,1.8,-3.48,0.0,3.0,107.0,4.7240952381,180.0,-3.54,159.0,51.83,633.15,1.91962962963,4.89857988166,2.0,100.0,-4.5,1.5,200.0,435.28,487.24,-4.9,2.5,2.0,831.33
28393,3.0,0.0,39.0,1249.77,1.5,9.4875,30.0,0.1,0.01,5.3,48.0,10.8459459459,146.0,0.6,108.0,239.9,455.4,79.9666666667,16.042,25.0,500.0,0.01,4.8,200.0,1198.84,210.12,0.01,6.5,7.0,1251.62
28396,25.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,303.1,0.0,12.124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28397,20.0,-3.36,267.0,1093.28,0.0,7.24606741573,3.6,-3.54,0.01,0.01,89.0,4.02452554745,133.0,-2.94,269.0,160.36,644.9,8.018,6.01951871658,6.0,200.0,0.01,3.2,200.0,1188.45,600.77,-3.54,0.8,1.04,1145.49
28398,5.0,0.2,46.0,759.97,0.0,0.0,1.8,-0.12,0.02,4.0,0.0,12.0747826087,97.0,0.0,95.0,12.5,0.0,2.5,7.89981132075,3.0,200.0,0.02,3.4,0.0,89.16,367.77,0.02,4.1,0.0,798.81
28399,54.0,0.01,50.0,1245.72,0.01,11.0906896552,3.85,0.01,0.01,0.1,29.0,7.15724137931,64.0,0.01,43.0,713.98,321.63,13.2218518519,9.48197802198,0.0,300.0,0.0,3.1,100.0,532.95,50.89,0.01,1.0,1.5,351.88
28402,9.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,141.5,0.0,15.7222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28403,19.0,-3.06,126.0,1874.3,-3.48,7.22898305085,5.0,-3.12,0.0,1.8,118.0,6.28110047847,120.0,-3.24,167.0,481.75,853.02,25.3552631579,8.08531034483,1.0,300.0,0.01,4.3,200.0,1498.78,814.97,-3.3,2.3,3.0,1078.74
28406,116.0,0.01,70.0,1034.27,0.5,6.25116883117,2.0,-1.08,-13.2,4.6,154.0,8.09638743455,130.0,-1.14,142.0,564.1,962.68,4.86293103448,7.12503597122,30.0,100.0,-4.66,3.6,100.0,1088.79,544.7,0.01,4.5,3.6,1104.29
28407,18.0,-4.0,104.0,888.85,0.0,6.49452830189,2.05,0.01,-1.14,1.8,53.0,6.05485232068,194.0,0.0,236.0,393.91,344.21,21.8838888889,4.31669491525,35.0,100.0,0.0,3.55,100.0,1861.79,616.41,-12.0,3.0,1.9,1499.62
28412,35.0,0.0,78.0,1126.81,-2.53,3.05421875,2.4,0.01,-3.2,2.5,64.0,3.86056603774,186.0,-10.0,219.0,314.43,195.47,8.98371428571,4.75146788991,57.0,100.0,0.01,2.53,50.0,1092.38,442.04,-11.0,2.0,1.2,1230.87
28413,10.0,-3.54,63.0,549.01,0.01,8.74019607843,3.8,0.01,0.01,1.4,102.0,8.83880434783,126.0,0.1,168.0,328.4,891.5,32.84,5.64133802817,1.0,200.0,0.01,2.7,200.0,801.5,174.87,-0.72,1.5,4.0,954.93
28414,97.0,-1.74,44.0,1098.93,0.0,7.14590163934,4.0,0.02,-1.32,3.0,61.0,6.83857142857,109.0,0.1,95.0,1671.3,435.9,17.2298969072,8.37086021505,0.0,200.0,-3.48,3.55,200.0,792.9,324.0,-0.66,4.6,3.0,978.47
28415,44.0,0.0,91.0,1370.19,0.01,7.81607142857,5.08,0.01,0.01,2.6,84.0,7.88521367521,115.0,0.01,121.0,653.86,656.55,14.8604545455,5.91158333333,0.0,300.0,-3.54,2.0,100.0,1095.81,497.8,0.01,4.3,3.0,915.71
28418,21.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,520.46,0.0,24.7838095238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28419,28.0,0.0,82.0,1368.75,0.01,6.68025641026,3.25,-3.12,-3.54,3.0,78.0,6.2736809816,120.0,0.01,185.0,192.76,521.06,6.88428571429,8.5702189781,0.0,100.0,0.2,4.3,100.0,1186.13,594.51,0.01,3.4,2.35,1406.73
28420,18.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,286.17,0.0,15.8983333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28421,16.0,-3.48,111.0,3044.07,-3.36,9.87105691057,1.575,-3.54,-3.36,4.6,123.0,8.86616504854,156.0,-3.99,201.0,164.95,1214.14,10.309375,10.4973291925,5.0,400.0,-3.48,4.5,100.0,2667.17,1089.0,-3.18,4.0,3.0,2685.62
28422,44.0,-3.12,90.0,630.5,-1.14,4.08486956522,1.75,-3.36,0.01,1.5,115.0,4.08095435685,172.0,-4.6,256.0,296.3,469.76,6.73409090909,3.55171270718,72.0,100.0,-1.14,1.1,50.0,1339.45,317.87,-3.54,1.5,1.55,971.01
28423,8.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,216.42,0.0,27.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28424,16.0,-3.54,34.0,1460.66,-3.54,5.6903030303,3.75,-3.48,-0.96,0.85,33.0,5.86099236641,110.0,0.1,121.0,188.5,187.78,11.78125,4.97884393064,3.0,200.0,-3.24,3.1,100.0,641.97,126.04,-3.42,3.1,3.0,905.38
28425,10.0,-1.66,141.0,1400.49,0.2,7.11186046512,3.0,-0.96,0.01,2.8,43.0,7.32269230769,173.0,-8.0,247.0,231.7,305.81,23.17,7.35797413793,46.0,300.0,0.01,2.9,100.0,1702.84,983.82,-1.14,2.5,2.6,1445.47
28426,14.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,239.8,0.0,17.1285714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28427,5.0,-30.0,41.0,1072.37,0.01,4.99130434783,4.0,0.02,0.04,4.6,23.0,8.12,121.0,0.7,110.0,214.2,114.8,42.84,6.66766990291,0.0,400.0,-1.14,4.3,15.0,857.79,279.41,-3.54,4.6,3.6,880.37
28428,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,303.82,0.0,25.3183333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28429,14.0,0.0,61.0,1888.42,-3.54,0.0,4.95,-3.0,0.0,0.09,0.0,7.64589041096,119.0,-3.54,140.0,633.55,0.0,45.2535714286,11.4852702703,11.0,500.0,-1.98,5.0,0.0,993.37,98.98,0.0,2.4,3.6,1276.01
28430,30.0,0.0,0.0,0.0,0.0,0.0,8.05,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1417.88,0.0,47.2626666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28431,22.0,0.0,63.0,1434.38,0.01,11.4177777778,3.5,0.01,-3.06,1.0,45.0,6.95330708661,168.0,0.01,120.0,282.1,513.8,12.8227272727,5.76757142857,4.0,300.0,-6.5,3.7,200.0,791.05,141.58,0.0,2.35,3.0,1138.78
28434,31.0,-1.2,100.0,1382.68,-3.0,6.69083333333,3.6,-1.14,-1.14,5.2,48.0,12.1217692308,164.0,0.04,188.0,292.36,321.16,9.43096774194,9.08700729927,37.0,200.0,-6.66,3.0,100.0,1571.93,926.35,-0.78,4.65,4.3,1733.98
28435,0.0,0.5,70.0,1170.67,-3.54,8.34743589744,0.0,-6.1,-19.3,3.65,39.0,7.23787356322,111.0,0.01,120.0,0.0,325.55,0.0,8.62992957746,16.0,200.0,0.01,3.265,100.0,1011.98,519.94,-3.54,5.05,3.6,1151.45
28442,34.0,0.01,82.0,1122.12,-0.42,5.79382550336,1.85,-0.42,0.01,1.2,149.0,7.97312101911,182.0,0.01,159.0,177.13,863.28,5.20970588235,6.26961538462,20.0,200.0,0.01,4.6,100.0,1103.16,190.29,-1.14,3.8,4.1,1096.95
28443,11.0,-3.54,95.0,639.05,0.01,7.18923076923,3.6,0.01,0.0,4.0,65.0,6.7424516129,126.0,0.01,195.0,227.94,467.3,20.7218181818,6.68409722222,34.0,65.0,0.0,4.0,100.0,786.73,556.75,-18.0,3.0,3.6,1147.4
28444,11.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,346.6,0.0,31.5090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28445,0.0,-3.3,84.0,1168.76,0.01,6.503375,0.0,0.01,-3.54,3.485,80.0,6.33840909091,160.0,0.02,161.0,0.0,520.27,0.0,5.83572413793,1.0,100.0,-2.05,2.6,100.0,1087.88,458.01,-5.5,3.6,3.0,1080.05
28448,24.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1668.57,0.0,69.52375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28449,17.0,-3.36,113.0,771.93,-3.54,5.44368852459,3.6,-2.58,0.0,3.2,122.0,5.22861344538,198.0,0.01,223.0,154.2,664.13,9.07058823529,6.52683035714,7.0,31.9,-0.96,3.0,200.0,1062.58,592.06,-0.72,3.0,2.805,1786.91
28450,31.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,654.82,0.0,21.1232258065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28451,28.0,0.0,95.0,1044.62,0.0,7.32538461538,3.3,0.01,0.01,3.0,143.0,5.93631205674,171.0,0.01,201.0,329.35,1047.53,11.7625,10.0806451613,0.0,400.0,0.01,2.4,200.0,1451.62,762.76,0.01,2.5,2.5,1234.14
28452,8.0,-0.6,68.0,1245.29,-0.84,4.84931034483,3.5,0.01,0.01,4.1,58.0,8.25484126984,149.0,-0.84,198.0,219.1,281.26,27.3875,8.14797297297,2.0,400.0,-1.14,4.6,50.0,1737.86,508.42,-0.84,3.4,4.5,1309.48
28453,14.0,0.1,68.0,1670.93,-1.14,10.1619047619,1.2,0.1,0.0,3.2,21.0,8.70506329114,141.0,0.0,152.0,34.36,213.4,2.45428571429,8.48590425532,20.0,300.0,0.01,3.5,50.0,1727.93,517.2,0.01,3.65,3.0,1043.22
28456,6.0,0.02,90.0,773.6,0.03,4.92307692308,0.9,0.02,0.4,4.6,13.0,10.7070588235,74.0,0.7,86.0,27.8,64.0,4.63333333333,10.9938461538,25.0,200.0,0.03,6.5,9.0,819.52,764.0,0.04,5.6,6.0,840.26
28457,0.0,0.01,78.0,472.66,0.01,4.20172839506,0.0,0.01,0.01,1.8,81.0,4.04201183432,137.0,0.0,164.0,0.0,340.34,0.0,5.30125,52.0,100.0,0.0,1.63,132.87,639.62,547.51,-2.0,2.0,2.0,757.72
28460,37.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1098.15,0.0,29.6797297297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28461,20.0,0.0,96.0,1022.28,-2.6,7.12033333333,5.55,0.01,0.01,2.4,60.0,5.78932773109,135.0,0.01,183.0,228.21,427.22,11.4105,4.86699346405,0.0,300.0,0.01,3.0,100.0,1493.72,803.56,-5.0,3.0,3.0,1472.85
28462,29.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,359.98,0.0,12.4131034483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28463,25.0,-6.1,103.0,1547.49,-0.54,7.10506329114,3.0,0.0,-3.54,1.0,79.0,6.01906779661,150.0,0.04,196.0,198.8,561.3,7.952,3.74969325153,7.0,400.0,-0.9,3.8,100.0,1212.87,399.76,-5.6,2.0,3.0,999.1
28464,17.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,688.46,0.0,40.4976470588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28465,14.0,-3.54,84.0,1208.29,0.01,10.0462857143,5.15,-2.82,0.0,1.0,70.0,8.77305343511,126.0,-2.58,131.0,189.0,703.24,13.5,7.68662420382,10.0,500.0,0.08,3.4,200.0,732.48,382.6,-3.54,3.6,1.1,1065.86
28466,1.0,0.0,26.0,997.3,0.01,5.83360655738,100.0,0.01,0.01,0.01,61.0,10.6219791667,70.0,0.01,73.0,100.0,355.85,100.0,6.97698113208,0.0,200.0,-3.24,4.0,50.0,400.69,0.34,0.01,0.4,4.0,299.85
28467,21.0,0.0,78.0,1184.44,0.0,6.63467532468,2.6,-5.0,0.01,2.95,77.0,9.06909090909,200.0,0.09,175.0,319.78,510.87,15.2276190476,7.48446236559,34.0,200.0,-7.0,3.2,150.0,1093.05,495.31,0.03,3.0,2.4,1275.51
28468,12.0,0.0,0.0,0.0,0.0,0.0,8.3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,541.7,0.0,45.1416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28469,24.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,723.4,0.0,30.1416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28470,0.0,-0.54,76.0,1075.17,-3.48,3.56307692308,0.0,0.02,0.01,2.35,65.0,7.64323529412,115.0,0.0,145.0,0.0,231.6,0.0,4.46021126761,24.0,300.0,0.01,2.5,10.0,948.52,622.71,-2.7,2.5,2.6,840.05
28471,16.0,0.0,100.0,709.33,0.3,11.2184210526,5.45,-1.2,0.01,0.675,38.0,7.50211382114,182.0,-5.1,147.0,328.0,426.3,20.5,7.82179104478,28.0,300.0,-2.44,1.2,100.0,686.46,406.11,0.01,2.9,4.0,819.74
28474,78.0,0.01,56.0,935.63,0.01,5.56592920354,1.55,0.01,0.01,2.0,113.0,6.81483146067,132.0,0.01,166.0,422.61,628.95,5.41807692308,9.56019607843,4.0,200.0,0.01,3.55,300.0,1374.25,355.62,0.0,2.25,2.03,917.44
28475,2.0,-3.54,39.0,805.65,0.01,3.98260869565,26.5,0.01,0.0,1.0,23.0,4.823875,75.0,0.01,156.0,53.0,91.6,26.5,3.47182795699,0.0,100.0,0.01,2.45,10.6,725.83,120.69,0.01,1.0,2.9,543.05
28476,28.0,0.0,0.0,0.0,0.0,0.0,4.8,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,405.9,0.0,14.4964285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28477,11.0,0.0,74.0,1402.01,-3.24,8.16883116883,1.0,0.01,0.0,3.9,77.0,6.67426470588,147.0,0.02,147.0,27.6,629.0,2.50909090909,7.61768115942,5.0,200.0,0.01,3.3,100.0,882.24,346.05,-1.74,3.8,3.0,995.55
28486,52.0,-0.42,69.0,1002.3,-0.3,7.01900826446,1.4,-0.72,0.01,3.2,121.0,9.66347222222,130.0,-1.14,140.0,549.14,849.3,10.5603846154,6.52865248227,25.0,200.0,-11.2,3.0,100.0,561.7,488.52,0.01,2.5,4.0,1275.78
28487,145.0,-3.54,141.0,1576.68,0.01,7.40738888889,4.6,0.01,0.01,2.0,180.0,6.29306306306,183.0,-3.48,221.0,1447.68,1333.33,9.984,11.0770621469,6.0,400.0,0.0,3.4,100.0,1907.67,852.61,0.0,2.5,3.0,1143.06
28488,18.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,617.9,0.0,34.3277777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28489,32.0,-3.3,100.0,2389.0,0.07,5.95217391304,3.3,-3.18,0.0,3.55,138.0,7.46,164.0,0.0,226.0,361.5,821.4,11.296875,7.07344827586,0.0,500.0,-3.54,3.83,100.0,1007.65,652.13,-3.3,2.525,3.0,1192.1
28490,23.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,749.53,0.0,32.5882608696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28491,8.0,-3.54,83.0,450.93,-3.54,5.77510204082,3.2,-3.54,-5.3,2.0,98.0,4.86752475248,138.0,-3.54,254.0,134.2,565.96,16.775,4.90018867925,7.0,100.0,0.0,2.0,50.0,423.05,398.55,-3.54,0.75,3.1,671.3
28492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28493,9.0,0.0,106.0,1590.17,0.2,11.9653061224,3.6,0.0,0.0,1.95,49.0,7.48477876106,137.0,0.08,157.0,134.9,586.3,14.9888888889,6.06305785124,0.0,500.0,0.5,2.8,100.0,732.68,283.25,0.0,2.8,4.0,1027.92
28496,33.0,0.0,59.0,1041.32,0.1,6.60447761194,1.5,0.01,-6.0,3.0,67.0,7.70680272109,108.0,0.01,141.0,323.72,442.5,9.8096969697,7.01142857143,32.0,200.0,-0.6,3.0,100.0,897.3,405.33,0.01,3.0,2.5,946.54
28497,66.0,0.01,26.0,338.6,0.01,5.07296703297,3.0,0.01,0.1,1.535,91.0,4.36868421053,83.0,0.01,102.0,538.62,461.64,8.16090909091,3.678375,0.0,100.0,0.01,2.4,100.0,399.75,71.48,0.01,2.46,1.83,793.68
28502,27.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,440.2,0.0,16.3037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28503,19.0,0.0,119.0,1147.45,0.0,4.42227722772,2.8,-3.54,0.0,2.0,101.0,3.4811827957,118.0,-12.6,206.0,149.1,446.65,7.84736842105,5.93567375887,14.0,100.0,0.0,3.6,100.0,1025.41,525.46,0.1,1.8,1.3,865.64
28504,93.0,-1.2,75.0,1005.62,0.01,9.601,4.1,-3.7,0.0,2.5,30.0,7.33567567568,149.0,-1.2,135.0,1036.55,288.03,11.1456989247,6.35164285714,26.0,216.07,-1.2,1.5,100.0,835.37,397.24,0.01,2.5,4.0,942.53
28505,26.0,-1.14,72.0,1006.83,-1.14,8.43013513514,0.725,-1.02,0.0,3.0,74.0,8.5509202454,150.0,-1.08,169.0,46.14,623.83,1.77461538462,9.95290322581,40.0,100.0,0.0,4.05,100.0,1325.48,528.68,-0.36,2.9,3.8,1292.14
28506,21.0,0.01,117.0,812.91,0.01,4.63422222222,2.2,0.01,0.01,0.01,45.0,4.5386407767,135.0,0.01,305.0,133.15,208.54,6.34047619048,3.95938864629,81.0,150.0,0.01,1.0,30.0,1027.33,136.69,0.01,0.7,2.3,991.09
28507,70.0,0.01,117.0,596.19,0.0,6.48214285714,1.9,0.01,0.01,2.0,70.0,5.12551724138,176.0,0.01,183.0,320.93,453.75,4.58471428571,5.14894117647,0.0,50.0,0.0,2.2,50.0,1144.38,582.49,0.01,1.9,2.9,865.19
28508,27.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,350.3,0.0,12.9740740741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28509,8.0,-0.54,33.0,1367.15,0.0,7.17622222222,3.55,-1.02,0.1,2.0,90.0,7.53189189189,102.0,0.09,143.0,124.2,645.86,15.525,7.91569892473,0.0,400.0,0.1,4.0,100.0,1115.92,207.78,0.8,4.4,3.7,1306.95
28510,14.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,461.48,0.0,32.9628571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28511,14.0,-3.3,68.0,2396.51,-3.3,10.5969565217,3.7,-3.24,-30.0,5.7,69.0,8.04814814815,163.0,-3.3,174.0,149.7,731.19,10.6928571429,11.1888095238,7.0,400.0,-1.14,4.6,100.0,1510.25,882.9,0.02,4.6,4.225,2017.7
28512,7.0,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,546.6,0.0,78.0857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28513,9.0,0.0,32.0,1282.0,0.9,1.1,6.6,0.02,-7.22,6.5,4.0,7.84369047619,122.0,0.01,82.0,144.5,4.4,16.0555555556,9.21053763441,0.0,200.0,0.5,4.5,1.2,1072.73,225.01,0.1,5.4,3.4,1071.91
28516,124.0,0.45,77.0,840.18,0.35,11.1205291005,3.95,0.1,0.1,5.0,189.0,7.92694029851,133.0,0.35,196.0,1086.19,2101.78,8.75959677419,10.1557055215,1.0,100.0,0.5,3.5,50.0,932.58,776.1,0.0,3.1,4.0,1307.42
28517,60.0,0.2,80.0,953.94,0.1,10.0289808917,3.0,-4.6,0.4,4.35,157.0,15.9640718563,111.0,0.2,164.0,452.6,1574.55,7.54333333333,7.32,9.0,150.0,0.3,4.3,150.0,1246.75,612.05,0.2,3.85,3.0,1135.98
28518,11.0,0.01,52.0,1230.38,-0.9,5.18333333333,4.0,-0.7,-12.9,3.5,30.0,13.305625,111.0,0.5,124.0,247.7,155.5,22.5181818182,10.4986138614,2.0,300.0,0.01,3.1,23.0,673.96,448.49,0.01,3.6,4.0,1345.86
28519,18.0,-3.3,80.0,688.89,0.01,4.47027027027,6.35,-3.12,0.0,2.5,37.0,7.75702479339,132.0,0.01,206.0,592.6,165.4,32.9222222222,12.377260274,11.0,34.0,-3.54,2.0,20.0,810.36,227.33,0.01,2.2,2.5,626.56
28520,32.0,0.0,0.0,0.0,0.0,0.0,1.35,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,472.21,0.0,14.7565625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28521,19.0,0.0,24.0,1570.05,0.01,10.3547297297,4.0,0.03,-3.54,3.25,74.0,0.03,102.0,0.2,66.0,133.75,766.25,7.03947368421,6.732,0.0,600.0,-3.54,3.6,71.0,240.31,177.82,0.02,4.6,3.75,584.23
28522,46.0,0.01,145.0,1219.27,0.01,0.0,1.865,-0.6,0.01,1.8,0.0,6.38624087591,179.0,0.7,253.0,336.42,0.0,7.31347826087,5.01347368421,0.0,150.0,0.0,3.0,0.0,1145.62,668.1,0.01,1.5,2.0,1221.02
28523,59.0,0.01,96.0,1016.48,0.01,6.48450704225,3.4,0.0,0.01,1.5,71.0,5.60157575758,204.0,0.01,159.0,671.69,460.4,11.3845762712,4.46748743719,1.0,100.0,0.01,1.5,100.0,1233.5,455.7,0.0,1.6,3.0,731.64
28526,32.0,0.0,92.0,1287.75,0.02,6.48847328244,3.0,0.02,0.01,3.0,131.0,5.22573964497,147.0,0.02,214.0,148.71,849.99,4.6471875,5.85342857143,31.0,200.0,0.04,2.83,100.0,1291.59,705.59,0.03,2.6,2.8,1094.54
28527,47.0,0.01,24.0,1074.95,0.02,9.60507246377,5.6,-3.0,-0.96,4.05,69.0,6.87973451327,125.0,-0.36,109.0,667.7,662.75,14.2063829787,5.90855421687,6.0,200.0,-1.44,4.5,100.0,719.96,271.56,0.01,4.1,3.6,823.04
28530,4.0,-3.54,55.0,483.13,-1.02,5.25535714286,1.76,-0.24,0.01,3.5,56.0,7.29411764706,95.0,0.01,132.0,7.93,294.3,1.9825,6.36263565891,50.0,100.0,-8.0,1.4,100.0,1008.3,387.45,-2.76,2.65,2.5,1003.3
28531,17.0,0.01,78.0,1140.4,0.01,8.2205,5.0,0.01,0.01,3.0,80.0,6.578375,155.0,0.01,151.0,182.54,657.64,10.7376470588,6.72655405405,4.0,100.0,0.01,3.6,100.0,867.56,572.07,-1.92,3.0,4.3,1034.88
28536,6.0,0.0,51.0,1069.57,0.01,6.6367816092,4.8,0.01,0.03,3.6,87.0,6.24687898089,129.0,0.01,142.0,120.0,577.4,20.0,8.18808219178,1.0,300.0,0.01,4.0,100.0,764.55,443.32,-2.5,2.1,2.95,681.65
