id,2015-05-21_mean,2014-09-05_mean,2014-09-01_mean,2014-10-27_mean,2015-07-19_median,2013-09-02_sum,2014-12-10_min,2014-09-26_mean,2015-03-11_sum,2015-02-05_min,2015-07-23_count,2014-12-24_count,2013-09-23_sum,2015-06-29_min,2014-09-08_sum,2014-04-03_min,2014-11-21_sum,2015-06-04_mean,2014-08-07_max,2014-09-24_mean,2014-10-07_mean,2014-09-07_sum,2015-05-22_median,2015-01-04_min,2015-05-23_sum,2015-07-20_mean,2015-05-30_mean,2014-09-22_mean,2014-12-26_median,2014-07-01_max,2014-10-17_min
29284,0.0,0.0,0.0,0.0,0.0,28.03,0.0,0.0,0.0,0.0,0.0,0.0,10.15,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0
29285,3.36666666667,2.27571428571,3.905,5.24285714286,0.0,0.0,4.8,1.5,25.2,0.0,0.0,0.0,0.0,22.4,16.67,0.0,0.8,38.2,0.0,4.9,0.8,19.93,3.25,3.0,8.49,0.175,6.05,3.822,4.0,0.0,0.5
29292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29293,2.8,3.5575,1.64571428571,1.74428571429,0.0,0.0,0.01,18.3333333333,9.7,0.0,5.0,4.0,0.0,1.5,13.6,0.0,7.71,2.36666666667,0.0,2.02,2.12,12.1,2.5,0.01,13.6,0.0,3.302,0.8625,1.15,0.0,1.9
29294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29295,1.56666666667,3.5075,3.675,3.8,0.0,0.0,0.01,2.96,25.4,0.0,0.0,4.0,0.0,3.6,18.77,0.0,15.3,3.4,0.0,7.9525,0.9,21.2,4.4,0.01,0.01,0.0,5.05,4.95,0.7,0.0,0.5
29296,2.09625,2.84,8.275,2.37625,0.0,0.0,0.07,2.67,15.36,0.0,0.0,6.0,0.0,0.0,214.11,0.0,131.27,18.4183333333,0.0,16.4571428571,2.38333333333,22.63,5.87,0.01,13.91,0.0,6.76666666667,3.8,0.01,0.0,0.5
29297,3.0,2.85,1.7,2.05,0.0,0.0,0.8,1.98888888889,9.29,0.0,0.0,9.0,0.0,0.35,1.0,0.0,103.7,2.21,0.0,1.66666666667,35.7333333333,3.4,1.5,0.1,9.0,0.0,16.3571428571,1.715,1.5,0.0,0.01
29302,2.68714285714,2.36,2.88333333333,1.872,2.75,0.0,0.01,1.72666666667,15.15,0.0,7.0,9.0,0.0,0.5,8.1,0.0,1.0,3.68714285714,0.0,3.14,20.502,0.0,2.5,1.8,2.25,4.33333333333,4.06666666667,2.925,2.95,0.0,0.01
29303,0.0,0.0,0.0,0.0,0.0,30.65,0.0,0.0,0.0,0.0,0.0,0.0,230.6,0.0,0.0,-0.9,0.0,0.0,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29305,2.46,2.34,1.93333333333,2.22,0.0,0.0,0.01,2.275,4.13,0.0,0.0,6.0,0.0,2.3,19.42,0.0,12.35,1.8275,0.0,1.02615384615,6.73333333333,15.26,2.065,1.83,11.6,0.0,4.36666666667,2.36,2.2,0.0,0.04
29306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29307,0.0,0.0,0.0,0.0,0.0,13.2,0.0,0.0,0.0,0.0,0.0,0.0,10.22,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0
29310,0.0,0.0,0.0,0.0,0.0,14.61,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,0.0,-0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29311,0.0,0.0,0.0,0.0,0.0,11.31,0.0,0.0,0.0,0.0,0.0,0.0,221.08,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0
29316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
29317,5.225,3.74,4.81666666667,2.55,0.0,0.0,0.01,0.01,21.6,0.0,0.0,4.0,0.0,0.0,18.4,0.0,43.0,3.055,0.0,4.025,0.0,217.7,2.75,0.01,3.6,0.0,3.135,3.06666666667,0.5,0.0,10.0
29318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29319,25.85,2.89818181818,7.24,0.355,0.0,0.0,0.01,0.0,6.8,0.0,0.0,5.0,0.0,0.0,66.53,0.0,0.0,12.45,0.0,1.20909090909,1.87,31.63,4.0,0.01,0.0,0.0,2.3,2.26,0.9,0.0,7.9
29324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29325,3.7,2.222,2.70909090909,4.2,0.0,0.0,4.1,80.325,19.81,0.0,0.0,4.0,0.0,1.5,4.7,0.0,11.6,3.53333333333,0.0,0.5375,4.5,11.81,4.5,0.01,12.3,0.0,10.4,4.0,0.1,0.0,1.2
29326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29327,2.605,2.68727272727,1.55555555556,1.39125,0.0,0.0,0.01,7.225,28.02,0.0,0.0,8.0,0.0,0.6,38.24,0.0,11.83,4.834,0.0,8.8,5.3,30.1,2.0,0.01,44.52,0.0,4.17875,5.725,0.01,0.0,0.01
29330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29331,3.2,8.7325,2.15166666667,3.475,0.0,0.0,0.6,3.38333333333,9.9,0.0,0.0,11.0,0.0,0.6,14.8,0.0,0.0,16.3971428571,0.0,4.15125,0.155,38.0,1.94,0.01,19.3,0.0,12.6333333333,5.72,1.8,0.0,0.01
29332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29333,2.0525,4.37166666667,5.1,2.825,0.0,0.0,0.01,1.95,14.43,0.0,0.0,8.0,0.0,0.5,17.91,0.0,4.61,31.3871428571,0.0,4.75,3.79111111111,30.03,4.05,0.01,6.61,0.0,1.07333333333,4.56666666667,0.2,0.0,4.6
29334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29335,3.4,2.43333333333,3.32625,3.63875,0.0,0.0,0.01,1.4525,18.22,0.0,0.0,6.0,0.0,0.6,34.12,0.0,13.81,30.5014285714,0.0,17.3714285714,1.785,121.21,1.975,0.01,76.61,0.0,2.255,2.41375,0.15,0.0,0.01
29338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29339,12.5,4.36833333333,3.108,4.01666666667,0.0,0.0,0.01,4.67,1014.7,0.0,0.0,1.0,0.0,0.0,10.7,0.0,4.8,9.5,0.0,4.4025,4.005,14.2,2.65,0.0,13.9,0.0,0.0,1.5025,109.25,0.0,0.3
29340,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29341,2.75,6.4575,7.1,14.225,0.0,0.0,0.01,3.44,45.1,0.0,0.0,3.0,0.0,0.0,24.2,0.0,17.8,13.85,0.0,5.56,3.3,21.51,0.0,1.8,0.0,0.0,0.0,4.67166666667,3.6,0.0,3.0
29342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29343,20.7281818182,5.2775,4.262,3.17,0.0,0.0,0.01,3.00333333333,316.82,0.0,0.0,7.0,0.0,0.1,17.31,0.0,24.32,1.63428571429,0.0,3.3025,2.425,44.34,3.61,0.01,24.17,0.0,2.105,5.30142857143,4.32,0.0,0.01
29344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29345,3.675,3.94333333333,3.32,100.78,0.0,0.0,0.01,4.1,16.63,0.0,0.0,4.0,0.0,-0.54,72.39,0.0,14.51,4.26666666667,0.0,84.0,8.6,13.2,2.6,0.01,0.0,0.0,0.01,3.8775,5.1,0.0,3.3
29350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29351,5.50333333333,36.9911111111,1.65,2.04,0.0,0.0,1.6,10.4585714286,24.11,0.0,0.0,3.0,0.0,1.0,28.54,0.0,15.6,6.125,0.0,3.80333333333,3.005,9.84,4.0,1.1,24.0,0.0,2.53333333333,7.33333333333,3.6,0.0,0.6
29352,0.0,0.0,0.0,0.0,0.0,0.0,0.01,6.9775,0.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.7,7.3,0.0,41.1,2.53333333333,0.0,0.3,0.0,0.5,0.0,7.8,9.0,0.0,0.0,0.4
29353,0.0,0.0,0.0,0.0,0.0,31.34,0.0,0.0,0.0,0.0,0.0,0.0,117.61,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.7,0.0
29354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29355,1.90333333333,2.078,2.72857142857,2.175,0.0,0.0,0.01,3.44333333333,47.41,0.0,0.0,6.0,0.0,0.77,22.96,0.0,7.1,2.0,0.0,2.26833333333,1.35111111111,20.93,3.45,0.01,9.3,0.0,3.02666666667,2.3,1.205,0.0,0.1
29356,0.0,0.0,0.0,0.0,0.0,12.63,0.0,0.0,0.0,0.0,0.0,0.0,19.31,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0
29357,3.75,2.81818181818,4.6525,2.87,3.6,0.0,2.6,2.375,12.06,0.0,0.0,3.0,0.0,1.0,17.76,0.0,124.4,35.8333333333,0.0,6.375,0.4,25.33,3.25,0.0,13.8,3.36666666667,2.46571428571,21.852,1.0,0.0,0.3
29360,52.2,4.15,3.35,42.626,3.35,0.0,0.6,2.4,10.1,0.0,0.0,2.0,0.0,2.3,9.6,0.0,9.8,3.8,0.0,3.93333333333,3.115,5.9,3.15,4.8,3.8,1.05,3.8,2.5,3.95,0.0,0.3
29361,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,80.82,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0
29363,5.75,6.8,43.08,3.64,0.0,0.0,4.1,4.46666666667,16.2,0.0,0.0,3.0,0.0,2.0,39.7,0.0,25.8,9.93333333333,0.0,3.6525,1.525,5.4,2.0,4.5,41.0,0.0,4.25,44.876,5.4,0.0,1.0
29364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29365,3.9,3.64,2.55714285714,4.16666666667,0.0,0.0,0.8,2.34333333333,11.5,0.0,0.0,4.0,0.0,0.6,25.8,0.0,12.8,2.06833333333,0.0,3.875,0.13,19.0,0.01,1.2,1.4,0.0,5.35,4.0,3.3,0.0,0.08
29366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29367,2.37142857143,3.03333333333,3.07222222222,1.80714285714,0.0,0.0,0.01,8.7,11.5,0.0,0.0,5.0,0.0,0.1,9.53,0.0,46.2,5.26666666667,0.0,4.1075,51.425,22.6,5.0,0.01,18.91,0.0,0.865,5.275,1.0,0.0,0.0
29368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29369,11.664,3.086,2.962,20.1333333333,0.0,0.0,0.01,2.376,0.0,0.0,6.0,6.0,0.0,0.8,16.5,0.0,64.71,3.28333333333,0.0,4.63333333333,3.05,22.9,0.01,3.9,0.0,0.0,3.2,3.1,3.5,0.0,0.01
29374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29375,3.33333333333,3.486,2.38,2.57666666667,0.0,0.0,2.5,5.4,12.9,0.0,0.0,3.0,0.0,1.0,23.13,0.0,14.8,3.44777777778,0.0,6.77142857143,3.6,18.03,7.9,1.8,0.0,0.0,5.06,3.6,25.0,0.0,2.5
29376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29377,2.81666666667,2.65,3.51,5.40833333333,0.0,0.0,0.01,2.21428571429,29.21,0.0,0.0,3.0,0.0,0.5,16.6,0.0,41.91,3.882,0.0,3.12,2.55,22.0,9.7,2.0,52.38,0.0,4.35555555556,3.2,0.0,0.0,3.0
29378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29379,0.0,5.9325,3.375,3.255,0.0,0.0,1.8,11.8,12.33,0.0,0.0,1.0,0.0,3.0,21.9,0.0,7.5,3.86666666667,0.0,3.575,3.91666666667,18.43,0.0,1.4,1.43,0.0,3.6,14.1333333333,5.5,0.0,1.0
29382,0.0,0.0,0.0,0.0,0.0,14.9,0.0,0.0,0.0,0.0,0.0,0.0,20.93,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8,0.0
29383,1.85636363636,2.58714285714,2.20333333333,1.104,15.4,0.0,4.4,4.95,0.0,0.0,3.0,2.0,0.0,1.2,24.83,0.0,12.7,1.4525,0.0,2.54,5.2,11.91,3.0,0.01,10.41,26.225,104.85,2.86571428571,6.5,0.0,1.8
29384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29385,3.16666666667,4.25857142857,3.10285714286,4.91833333333,0.0,0.0,0.02,3.48,27.85,0.0,0.0,5.0,0.0,0.8,24.13,0.0,20.81,27.15,0.0,2.725,3.125,26.8,3.89,0.16,20.0,0.0,4.9,3.21666666667,1.45,0.0,0.6
29386,1.3,2.72444444444,1.875,1.57666666667,1.5,0.0,0.0,5.6,16.12,0.0,0.0,9.0,0.0,0.7,0.0,0.0,11.4,4.805,0.0,1.49818181818,6.4,0.0,2.43,0.0,4.5,0.0,3.144,1.04,1.0,0.0,0.01
29387,7.51666666667,19.1,5.0,5.4,0.0,0.0,1.1,2.46666666667,31.0,0.0,0.0,4.0,0.0,0.3,13.0,0.0,18.9,40.3575,0.0,3.64,2.8,5.5,2.5,0.5,22.3,0.0,3.495,8.48444444444,6.75,0.0,1.2
29388,10.58,3.4,4.03,4.5,0.0,0.0,2.43,32.42,18.6,0.0,0.0,4.0,0.0,1.1,14.73,0.0,16.9,9.8,0.0,6.5,2.825,0.8,2.8,0.3,23.1,0.0,0.9,4.28,6.45,0.0,6.0
29389,4.73333333333,3.815,8.075,5.06666666667,0.0,0.0,0.3,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.33,0.0,0.0,5.8,0.0,3.9,0.0,17.7,11.4,4.5,2.0,0.0,0.4,4.0,0.0,0.0,1.63
29390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29391,4.325,3.113,4.21,7.5,0.0,0.0,0.01,3.18333333333,42.51,0.0,0.0,9.0,0.0,0.2,26.7,0.0,32.4,3.47272727273,0.0,5.602,0.0,33.73,6.0,0.1,36.0,0.0,6.4,4.78,3.95,0.0,0.01
29392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29393,1.85,6.186,1.88888888889,4.15,0.0,0.0,0.01,7.72666666667,111.43,0.0,0.0,6.0,0.0,0.8,49.37,0.0,12.8,3.5,0.0,6.89333333333,3.37714285714,17.43,0.0,4.1,0.0,0.0,4.0,3.54,0.0,0.0,0.06
29396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29397,3.2,9.39,4.265,5.98333333333,0.0,0.0,1.5,3.5,12.83,0.0,0.0,4.0,0.0,0.0,25.98,0.0,32.7,2.0,0.0,6.22,6.13333333333,20.73,0.0,0.0,16.2,0.0,0.0,3.7,1.5,0.0,34.0
29398,0.0,0.0,0.0,0.0,0.0,15.7,0.0,0.0,0.0,0.0,0.0,0.0,15.94,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.3,0.0
29399,14.2,19.9375,26.2166666667,33.0714285714,0.0,0.0,4.1,3.7,6.2,0.0,0.0,1.0,0.0,0.0,50.03,0.0,0.0,0.0,0.0,5.06666666667,68.4666666667,153.43,14.95,0.05,86.2,0.0,0.0,8.85,5.265,0.0,1.0
29400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29401,2.78571428571,2.57777777778,2.85,2.62,0.0,0.0,0.01,1.7,28.2,0.0,0.0,0.0,0.0,0.6,23.6,0.0,13.18,8.2,0.0,3.93333333333,3.62,21.55,4.15,1.1,7.6,0.0,0.0,2.61428571429,1.8,0.0,0.0
29402,0.0,42.44,4.9,3.0,0.0,0.0,2.0,0.0,210.5,0.0,0.0,5.0,0.0,1.8,127.33,0.0,0.0,2.75,0.0,4.56666666667,6.5,124.73,5.1,-3.36,14.0,0.0,5.3,2.94,3.4,0.0,6.0
29403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29407,4.52285714286,3.5275,4.16666666667,3.64,0.0,0.0,0.01,6.325,14.69,0.0,0.0,11.0,0.0,1.0,30.1,0.0,35.47,2.93285714286,0.0,3.81428571429,336.533333333,27.03,1.1,0.01,0.04,0.0,0.0,15.7,1.75,0.0,0.01
29408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29409,4.45,55.0042857143,3.88,5.58333333333,0.0,0.0,0.16,7.35,26.6,0.0,0.0,4.0,0.0,9.9,22.5,0.0,22.3,0.0,0.0,7.425,6.5,37.63,0.0,0.0,5.1,0.0,24.1,4.28,10.0,0.0,2.7
29410,13.4172727273,0.04,22.4,6.06666666667,0.0,0.0,0.01,4.22,0.0,0.0,0.0,5.0,0.0,0.8,30.9,0.0,0.0,6.45,0.0,1.52,0.35,39.0,3.6,7.6,17.9,0.0,3.05,5.90666666667,4.6,0.0,4.3
29411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.88,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0
29414,0.0,0.0,0.0,0.0,0.0,62.62,0.0,0.0,0.0,0.0,0.0,0.0,2.52,0.0,0.0,-0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
29415,3.125,29.0575,101.51,15.34125,0.0,0.0,1.0,5.5625,27.4,0.0,0.0,8.0,0.0,0.6,1.3,0.0,56.33,2.8,0.0,2.36666666667,4.0,23.7,3.5,0.01,22.0,0.0,0.5,3.0,4.6,0.0,0.0
29416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29417,2.65,7.1825,2.66,3.4075,0.0,0.0,0.8,2.2,17.81,0.0,0.0,4.0,0.0,1.0,27.03,0.0,221.6,2.13,0.0,4.23333333333,0.6,19.6,5.25,3.5,0.0,0.0,1.0,3.14428571429,2.0,0.0,10.0
29418,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,10.81,0.0,0.0,0.01,0.0,0.0,4.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0
29419,3.87142857143,13.37,3.08333333333,3.33,4.015,0.0,0.1,1.9125,17.34,0.0,3.0,8.0,0.0,0.7,161.8,0.0,37.0,5.01428571429,0.0,3.7,3.255,11.9,4.4,0.09,26.92,4.120625,3.77857142857,2.62857142857,1.25,0.0,0.6
29420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29421,2.96,2.87166666667,2.88,3.3025,0.0,0.0,0.01,5.15,19.33,0.0,0.0,9.0,0.0,0.6,27.1,0.0,15.2,1.68333333333,0.0,2.56833333333,6.5,19.7,4.3,1.2,16.4,0.0,2.8625,3.86666666667,2.0,0.0,3.5
29422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0
29423,30.8714285714,3.54,3.2125,2.24714285714,0.0,0.0,0.01,2.86666666667,14.96,0.0,0.0,9.0,0.0,0.5,50.03,0.0,12.12,3.682,0.0,4.25,3.92,35.1,1.505,0.3,0.4,0.0,2.714,2.94428571429,0.55,0.0,0.6
29424,7.755,2.57166666667,2.76,2.01666666667,3.6,0.0,0.6,1.15,14.2,0.0,5.0,5.0,0.0,0.7,43.74,0.0,20.0,9.58666666667,0.0,3.1,20.1,14.63,4.1,-1.68,24.2,4.7,3.2,3.56666666667,0.9,0.0,0.3
29425,0.0,0.0,11.68,4.0,0.0,0.0,0.0,0.0,11.2,0.0,0.0,0.0,0.0,1.8,0.0,0.0,20.9,5.0,0.0,0.0,0.0,0.0,0.0,9.4,66.0,2.0,17.0,7.5,0.0,0.0,0.0
29426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29427,2.49111111111,2.5,3.40833333333,4.925,0.0,0.0,0.01,6.78,20.33,0.0,0.0,8.0,0.0,0.1,23.2,0.0,12.62,2.13833333333,0.0,3.12,3.875,15.93,1.0,1.1,0.0,0.0,2.875,4.4,4.5,0.0,0.01
29428,2.88333333333,6.22857142857,5.17666666667,2.235,0.7,0.0,1.5,3.125,19.6,0.0,6.0,8.0,0.0,0.2,34.4,0.0,41.3,2.27142857143,0.0,5.11428571429,3.784,36.8,3.07,0.4,0.0,3.82,0.0,3.8,3.0,0.0,5.0
29429,14.4525,3.248,2.24714285714,1.982,2.3,0.0,0.01,4.025,13.31,0.0,0.0,5.0,0.0,5.6,12.81,0.0,15.71,2.28,0.0,3.73666666667,1.95625,26.94,3.1,0.01,23.13,4.0,2.83666666667,4.76666666667,3.0,0.0,0.8
