id,DayofWeek5_count,DayofWeek2_min,DayofWeek0_mean,DayofWeek3_min,DayofWeek1_sum,DayofWeek2_mean,DayofWeek1_count,DayofWeek0_min,DayofWeek5_median,DayofWeek1_median
28955,209.0,-15.0,3.03856603774,0.01,1131.55,3.1510701107,302.0,0.01,1.8,1.4
28956,158.0,-0.9,10.4561202186,-0.96,1221.71,8.57144385027,190.0,-0.9,3.0,3.8
28957,145.0,0.01,6.27,0.01,1355.93,7.86587378641,170.0,-6.6,1.0,2.55
28962,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.0
28963,93.0,0.0,4.01592592593,0.0,569.71,5.48075630252,89.0,0.0,3.5,3.6
28964,6.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.2,0.0
28965,178.0,0.01,8.3359057971,0.0,1378.66,4.20044728435,252.0,0.01,1.5,1.8
28966,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.6,0.0
28967,165.0,0.0,12.219787234,0.0,1922.99,7.90135849057,207.0,0.01,4.8,4.6
28968,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.445,0.0
28969,76.0,0.01,16.3870992366,0.0,1557.79,3.49085714286,146.0,0.01,4.55,4.3
28972,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,0.0
28973,130.0,-3.0,7.72145299145,0.0,3985.37,4.07678217822,201.0,0.01,1.65,3.0
28974,148.0,0.0,6.94759825328,-3.54,1350.19,5.33797029703,181.0,-3.36,1.9,3.4
28975,59.0,-5.11,24.5993650794,0.5,1929.6,10.0771717172,146.0,-8.88,7.5,5.5
28976,10.0,13.0,0.0,0.0,0.0,120.6,0.0,0.0,8.5,0.0
28977,155.0,-3.0,4.92303149606,-1.02,1303.04,4.98743697479,236.0,-0.9,1.8,1.715
28986,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6,0.0
28987,185.0,0.01,7.82629343629,0.0,1307.07,7.08382239382,263.0,-11.0,1.6,2.6
28988,3.0,1.0,0.0,1.4,0.0,93.88,0.0,0.0,1.6,0.0
28989,123.0,-3.24,8.71219917012,0.0,1573.5,9.81821428571,191.0,-3.6,1.4,3.6
28990,241.0,0.01,5.77570895522,0.01,2817.21,8.97089219331,252.0,0.01,3.0,3.5
28991,79.0,-1.74,6.99751515152,0.0,1255.42,7.27497435897,170.0,0.01,3.9,4.4
28992,182.0,-3.54,6.58808035714,-3.48,1669.78,6.39078125,259.0,-1.02,2.5,2.5
28993,158.0,-3.18,6.25818604651,-6.0,1553.01,5.22946188341,193.0,-3.48,3.0,4.2
28994,3.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,8.1,0.0
28995,104.0,-4.5,12.6199450549,0.0,1467.03,9.30193717277,167.0,0.0,3.25,3.6
28998,143.0,0.01,13.1737765957,0.01,3317.3,7.11525139665,217.0,-3.24,5.0,4.4
28999,253.0,0.01,5.56857142857,-6.6,1067.59,6.08759259259,259.0,-3.48,2.4,2.4
29000,225.0,0.0,7.58462962963,0.01,1524.31,5.44261744966,262.0,0.0,2.0,2.0
29001,139.0,0.01,8.76551546392,-0.72,916.45,5.41224669604,207.0,0.0,2.4,1.7
29002,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.1,0.0
29003,96.0,-0.36,5.61582959641,0.0,903.08,8.77449781659,199.0,-0.42,4.05,3.8
29008,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,0.0
29009,94.0,-0.84,8.88332061069,-0.18,1103.21,6.50420833333,223.0,-12.0,2.7,2.83
29010,190.0,0.01,5.18032258065,0.02,1184.88,4.91959183673,235.0,0.01,3.725,4.03
29011,117.0,0.0,5.62120603015,0.01,1149.18,4.45031531532,212.0,0.01,2.2,3.0
29014,3.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,3.4,0.0
29015,270.0,0.0,11.1284444444,-3.54,1888.58,9.44381924198,290.0,0.01,3.6,3.0
29018,6.0,1.0,0.0,1.0,0.0,60.4727272727,0.0,0.0,4.25,0.0
29019,255.0,0.01,4.5103030303,0.0,947.54,5.98219298246,272.0,0.01,2.83,2.5
29020,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.175,0.0
29021,98.0,0.02,10.1480625,0.0,1323.79,4.13741935484,131.0,0.0,3.0,3.0
29022,203.0,-0.96,4.59902953586,-1.02,1358.65,6.88864661654,257.0,-0.96,3.87,3.0
29023,230.0,-0.66,4.23301818182,0.01,1801.51,4.89601246106,291.0,-3.54,1.865,2.4
29024,183.0,0.02,4.65071428571,0.02,2432.96,5.59951965066,284.0,0.02,3.0,2.915
29025,127.0,0.01,13.8567934783,0.01,1336.66,5.37011560694,184.0,0.0,1.5,3.55
29026,239.0,-1.88,6.05418397626,-0.96,2157.87,5.95818181818,303.0,-1.02,2.2,2.0
29027,110.0,-40.6,9.51387096774,0.3,1131.51,19.2265306122,134.0,-3.0,5.5,4.45
29028,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.1,0.0
29029,162.0,-3.12,9.82448979592,-0.72,1257.54,7.4248015873,205.0,-3.18,3.0,3.0
29036,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0
29037,143.0,0.01,5.00071111111,0.0,1133.06,4.94567307692,173.0,0.01,3.0,3.2
29038,184.0,0.01,7.01864864865,0.01,1517.8,6.36408653846,194.0,-4.8,3.7,3.55
29039,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
29040,115.0,-3.54,8.25576923077,0.01,1345.31,5.62192825112,258.0,0.0,3.6,2.5
29041,105.0,0.01,9.64644230769,-0.66,1248.2,14.2194186047,227.0,-1.14,4.2,2.7
29048,92.0,-0.3,5.34227272727,0.01,1080.24,5.10213043478,233.0,-8.0,2.715,2.3
29049,166.0,-5.0,13.9351750973,0.01,2008.38,10.4248333333,199.0,-0.66,3.6,3.6
29050,186.0,0.0,11.3391566265,0.01,1676.61,9.87586206897,226.0,0.0,4.55,3.95
29051,83.0,0.01,7.84922413793,0.01,2081.42,5.21502512563,209.0,-3.18,4.6,3.0
29052,135.0,-9.0,9.1085106383,-3.42,2166.15,8.09629213483,192.0,0.09,5.0,5.0
29053,226.0,-3.54,8.39414965986,0.0,2951.29,9.35107526882,296.0,-3.54,4.3,4.35
29054,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.405,0.0
29055,371.0,0.0,3.41215625,0.01,986.43,2.46712676056,377.0,-2.4,0.8,0.8
29058,135.0,-1.86,11.4502247191,0.01,1639.2,7.81351190476,159.0,-6.8,4.5,4.6
29059,207.0,0.0,9.45090551181,0.2,2554.37,7.24131818182,253.0,0.0,4.1,4.0
29060,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,0.0
29061,286.0,-11.0,6.90673652695,0.0,1458.82,5.06714754098,311.0,-22.0,2.9,2.5
29062,287.0,-0.6,6.6219434629,-12.0,1052.19,4.21667711599,296.0,0.01,0.8,1.0
29063,250.0,-8.0,8.41146853147,0.01,1282.63,6.67505882353,290.0,-1.08,2.0,2.4
29064,138.0,-0.88,7.95150753769,0.0,1481.5,7.06885416667,196.0,0.01,3.05,3.55
29065,115.0,0.01,8.14563953488,-1.14,1665.26,5.59142857143,175.0,-0.3,3.0,3.3
29072,2.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,5.3,0.0
29073,127.0,0.0,6.52824175824,0.0,1298.98,8.70447552448,159.0,0.0,3.0,3.0
29074,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0
29075,151.0,0.0,8.33427419355,0.0,1556.97,6.96660792952,219.0,0.0,3.4,3.0
29078,12.0,1.5,20.3142857143,1.7,283.64,11.4125,30.0,0.0,4.5,3.55
29079,162.0,0.0,10.6161864407,0.01,1549.02,9.013,230.0,0.0,2.7,3.2
29080,252.0,-3.54,5.12120805369,-3.54,1149.54,7.3905862069,311.0,-3.54,1.4,1.2
29081,153.0,-3.88,5.76700483092,0.01,1203.23,9.80353773585,196.0,0.01,3.6,4.0
29082,172.0,0.01,6.69837320574,-0.18,1384.08,3.33975728155,240.0,0.01,2.85,3.05
29083,181.0,0.0,4.62495,0.01,1326.6,4.93434579439,207.0,0.01,1.7,2.0
29084,125.0,-0.48,7.12392638037,0.0,1318.06,8.62223404255,163.0,-3.54,3.5,3.0
29085,133.0,0.0,9.60129943503,0.01,1603.64,8.6468627451,164.0,0.01,4.6,4.6
29086,117.0,0.02,6.37800925926,0.0,1885.23,7.83,207.0,0.01,3.0,2.5
29087,234.0,-0.18,4.63387573964,0.01,1363.73,3.70333333333,283.0,-2.7,2.45,2.5
29088,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0
29089,134.0,0.01,4.70590425532,0.0,1366.96,10.0330582524,199.0,-10.0,3.95,3.9
29090,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.2,0.0
29091,102.0,-2.28,3.28097142857,-10.7,550.84,2.90076388889,142.0,-2.66,2.5,1.8
29092,7.0,1.0,0.0,1.0,0.0,9.72307692308,0.0,0.0,3.0,0.0
29093,158.0,0.0,4.89371559633,0.0,1073.9,5.99629464286,199.0,-8.0,1.915,2.0
29094,12.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,1.6,0.0
29095,97.0,0.0,13.9316875,0.01,1583.93,7.60787878788,148.0,0.01,1.8,4.1
29096,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6,0.0
29097,185.0,-12.4,4.59186851211,0.0,2027.25,6.78081632653,258.0,0.0,3.0,3.1
29098,122.0,-3.42,4.26625,0.0,1386.3,13.8017365269,179.0,0.0,2.35,2.5
29099,292.0,0.0,6.40563253012,0.01,2272.38,6.78474025974,311.0,0.0,2.0,2.5
29100,6.0,0.6,2.36666666667,0.46,10.4,28.0,3.0,0.0,2.8,4.2
29101,141.0,-3.54,6.82856502242,0.0,2097.3,4.68400921659,255.0,0.0,3.2,3.0
29102,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,0.0
29103,80.0,-28.0,8.42550561798,-18.0,871.37,6.50858108108,136.0,-0.36,2.55,2.8
29106,165.0,0.01,10.3539106145,-1.14,1523.01,7.96616915423,197.0,0.0,3.6,4.1
29107,234.0,0.01,4.49270358306,-0.72,1024.71,3.04262798635,289.0,-3.54,1.5,1.3
29110,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0
29111,75.0,-0.9,11.3807954545,-4.2,826.6,10.9329285714,120.0,-3.54,1.0,3.0
29112,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
29113,223.0,0.01,5.37585820896,0.0,1041.94,4.44930612245,245.0,0.01,2.6,3.0
29116,84.0,0.01,14.4033870968,0.01,356.21,4.44020408163,95.0,0.01,3.8,4.0
29117,12.0,0.0,0.0,-1.08,0.0,53.8,0.0,0.0,0.65,0.0
29118,104.0,0.01,9.86034482759,0.01,1985.29,16.2979012346,106.0,0.0,8.0,7.6
29119,126.0,0.01,4.09641414141,-0.96,1047.89,5.01269035533,206.0,0.01,2.45,2.5
29120,5.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0
29121,52.0,-3.54,5.6262745098,0.0,898.38,5.49337142857,143.0,0.01,1.0,3.0
29122,179.0,-0.36,7.59310756972,-6.7,2244.6,8.71460251046,274.0,-0.72,3.6,3.6
29123,10.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,1.1,0.0
29124,6.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,3.5,0.0
29125,215.0,-3.42,4.02195439739,-8.77,1771.11,2.90497222222,307.0,-0.54,1.5,1.5
29128,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29129,162.0,0.0,12.1499557522,0.01,2066.15,7.25603864734,217.0,0.0,1.0,2.4
29130,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0
29131,169.0,0.01,9.37721518987,0.0,1570.67,6.83164516129,278.0,0.0,3.1,2.95
29134,320.0,-3.5,4.61986696231,-9.22,1866.61,4.22134575569,462.0,0.01,2.5,1.5
29135,321.0,-0.84,4.89648255814,-3.36,2844.63,5.86808695652,311.0,-0.9,1.63,2.5
29136,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.0
29137,97.0,0.1,8.29382978723,0.3,1642.5,5.07876923077,121.0,0.1,4.6,4.6
29138,8.0,0.0,0.0,-1.02,0.0,0.0,0.0,0.0,4.25,0.0
29139,182.0,-0.66,7.26766666667,0.0,1773.73,9.679125,203.0,-3.54,3.0,3.5
29142,215.0,0.01,5.19973568282,-3.88,1270.8,4.08673553719,239.0,0.01,1.8,1.7
29143,206.0,0.01,6.69351239669,0.01,937.83,5.99198113208,199.0,0.01,2.6,2.4
29144,134.0,-3.54,6.88718562874,-8.6,1070.92,5.86228571429,179.0,-0.72,2.765,3.3
29145,164.0,0.01,5.98491452991,0.01,879.26,6.06239837398,257.0,-0.18,1.8,1.5
29146,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.6,0.0
29147,169.0,0.01,8.24961267606,0.01,1774.59,6.88324817518,285.0,0.0,3.0,3.0
29148,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.805,0.0
29149,112.0,0.01,4.42435114504,0.01,918.47,2.87588235294,120.0,0.01,2.6,2.4
29150,8.0,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.725,0.0
29151,154.0,0.01,11.5194416244,0.01,1451.91,6.33529100529,175.0,0.01,4.0,4.2
29152,93.0,0.01,7.41835294118,-6.55,1255.49,10.4104,179.0,-1.88,6.5,4.6
29153,107.0,0.01,6.21132978723,-3.54,1531.45,7.25490291262,181.0,0.01,3.9,3.6
29156,229.0,0.0,7.74836956522,-3.54,1363.05,4.91863945578,254.0,0.01,3.0,4.0
29157,48.0,-3.54,15.6289430894,-0.78,1446.5,9.53932692308,123.0,-3.54,3.35,3.6
29158,72.0,0.0,9.22344537815,0.01,783.61,7.77626865672,94.0,-0.72,3.35,4.1
29159,220.0,0.01,4.5531557377,-0.84,1083.05,4.02811111111,281.0,0.0,1.5,1.6
29160,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
29161,149.0,0.01,10.7516513761,0.0,2128.56,4.03989690722,197.0,0.01,4.8,4.5
29164,41.0,0.01,5.29870967742,0.01,678.71,4.94135135135,58.0,0.01,0.6,1.25
29165,197.0,0.01,5.84125560538,-3.0,2089.83,4.88521186441,253.0,0.01,3.0,2.9
29166,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15,0.0
29167,217.0,-15.0,15.7038666667,0.01,1590.2,8.86359073359,234.0,0.0,2.9,3.0
29168,154.0,-5.0,8.95672727273,0.01,1835.09,3.42502325581,215.0,0.0,2.35,2.1
29169,115.0,0.0,9.96170616114,0.01,1263.27,8.04461904762,187.0,0.0,3.4,3.0
29170,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,0.0
29171,133.0,0.01,4.67583783784,0.01,923.5,5.23977653631,181.0,-1.05,2.63,2.5
29172,88.0,0.0,12.6282269504,-7.6,1393.82,15.3210191083,108.0,0.0,8.55,6.25
29173,268.0,0.01,3.99556786704,0.01,1379.43,5.08824404762,323.0,0.0,1.0,1.2
29176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29177,168.0,0.01,7.13259109312,0.01,1213.53,3.93123674912,242.0,0.0,2.0,1.3
29180,247.0,-1.2,5.47252669039,-0.66,1293.77,7.90550632911,350.0,-0.84,3.0,1.8
29181,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0
29182,8.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,1.4,0.0
29183,192.0,0.01,6.00097165992,0.01,2057.84,5.25071729958,251.0,-0.66,4.5,3.4
29192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29193,129.0,0.01,6.38793814433,-2.04,311.56,2.48937142857,172.0,0.1,1.4,1.4
29198,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0
29199,84.0,-1.02,4.12389380531,-0.9,322.13,13.1727826087,94.0,-0.84,1.0,1.2
29200,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0
29201,196.0,0.01,12.498125,0.01,1965.6,6.92846153846,240.0,0.01,3.0,3.45
29202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29203,155.0,-3.54,11.1755072464,-0.48,937.49,8.5396875,196.0,-25.0,3.3,2.5
29206,166.0,-1.02,9.60952,-0.84,1576.41,7.04943661972,224.0,-1.02,3.5,3.6
29207,29.0,0.0,17.3236363636,0.4,295.6,4.01188679245,31.0,0.0,2.5,0.9
29208,122.0,-2.46,9.00754940711,-7.6,1977.67,8.56915254237,235.0,0.01,3.4,3.0
29209,213.0,-1.2,5.44180076628,-3.48,1667.45,4.63036290323,268.0,-0.84,3.0,2.9
29210,3.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.01,0.0
29211,457.0,-10.8,9.86278761062,-10.9,2241.04,4.46080091533,508.0,-1.14,2.0,2.0
29212,179.0,-0.54,6.10144385027,-0.66,1479.01,9.14112299465,214.0,0.01,3.5,3.5
29213,150.0,0.03,8.29341708543,-8.0,1033.05,6.6561875,204.0,0.03,3.515,3.5
29214,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0
29215,162.0,0.01,7.73110576923,-0.42,1980.96,5.3467965368,219.0,0.01,3.05,3.0
29218,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
29219,167.0,0.0,9.60790393013,0.01,881.71,9.8121875,185.0,0.0,3.6,3.03
29220,128.0,-0.78,11.2199390244,-8.0,2399.46,10.4324528302,175.0,-0.54,3.885,4.4
29221,112.0,0.0,9.61764705882,0.0,2203.42,3.67004587156,227.0,0.0,3.0,4.0
29222,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29223,88.0,0.01,7.86468085106,-0.36,1765.1,12.2660714286,138.0,-0.84,2.7,3.6
29226,120.0,-3.54,9.33948979592,0.0,2047.39,9.04858823529,167.0,-3.48,1.4,2.4
29227,32.0,0.01,8.56066666667,-3.54,660.34,7.40229508197,67.0,0.01,2.8,4.5
29230,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.05,0.0
29231,79.0,-9.22,12.7466470588,0.01,1506.73,6.81223140496,158.0,-0.54,4.0,4.6
29232,93.0,-6.0,12.5677586207,0.0,683.67,10.8787113402,166.0,0.0,1.4,3.35
29233,237.0,0.04,5.19128404669,-1.02,1866.86,7.62136363636,278.0,-15.0,3.5,3.4
29234,98.0,0.0,13.5365178571,-14.0,891.41,4.08702702703,115.0,0.01,3.0,3.0
29235,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0
29236,203.0,-2.94,5.74193415638,-8.9,1116.06,5.05008695652,263.0,0.01,1.8,1.8
29237,170.0,0.01,8.51139784946,-4.0,3171.46,11.2683663366,277.0,-0.42,3.05,4.0
29240,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0
29241,231.0,-3.54,5.2993697479,-22.0,1627.28,5.17595070423,295.0,-12.0,3.0,3.0
29244,191.0,-3.18,7.6938538206,-3.54,1848.33,5.47598705502,282.0,-3.54,2.5,2.5
29245,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0
29246,4.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,3.305,0.0
29247,147.0,-3.54,8.02595854922,-3.54,1991.95,4.60875,197.0,-0.9,3.0,3.0
29248,8.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,4.05,0.0
29249,140.0,-3.48,7.69437229437,-9.0,890.02,7.4280952381,188.0,-3.54,3.25,2.2
29250,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0
29251,79.0,-6.0,9.18144508671,-2.0,1365.06,10.7707329843,173.0,-3.54,3.6,4.0
29252,8.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,6.05,0.0
29253,91.0,0.01,6.18820143885,0.01,1016.09,13.8709352518,115.0,0.01,3.5,3.6
29254,6.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.01,0.0
29255,209.0,-0.54,5.10361867704,-0.84,1427.35,8.87501754386,253.0,-1.2,3.0,2.6
29262,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75,0.0
29263,164.0,-6.6,5.88463687151,0.0,1331.16,10.9497058824,195.0,0.0,2.865,3.0
29266,251.0,0.01,4.15428571429,0.01,2439.84,4.89642140468,291.0,0.0,2.0,2.4
29267,115.0,-5.0,14.0290508475,-3.54,4372.23,8.88475,344.0,-7.5,3.7,4.0
29268,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0
29269,120.0,0.01,7.43942708333,0.0,1193.28,4.92680272109,134.0,0.01,3.5,3.75
29272,65.0,0.01,8.88257261411,-3.54,1200.76,6.66621359223,236.0,0.0,2.0,3.0
29273,246.0,0.01,4.4298943662,0.0,1526.19,3.50157142857,269.0,-3.12,2.4,2.4
29274,3.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,5.3,0.0
29275,120.0,0.0,7.79205741627,0.0,1057.52,6.81620320856,211.0,-3.48,1.63,2.6
29276,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.3,0.0
29277,193.0,0.0,7.22562043796,0.0,1398.24,5.67100719424,269.0,0.0,3.0,2.6
29278,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,7.5,0.0
29279,155.0,0.01,7.90714975845,0.01,1998.55,7.35004587156,217.0,0.01,3.53,3.3
29282,9.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.2,0.0
29283,197.0,-1.2,7.34007407407,0.01,1722.15,8.33629139073,244.0,0.0,3.6,3.6
29284,133.0,0.1,11.266035503,0.1,1752.6,9.89841463415,189.0,0.03,4.0,4.0
29285,128.0,-10.66,6.99989473684,-3.54,1140.26,10.3050331126,171.0,0.0,3.95,3.3
29292,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.105,0.0
29293,221.0,0.0,3.53362369338,0.0,1008.49,3.62785123967,205.0,-4.68,2.6,2.83
29294,6.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.5,0.0
29295,122.0,0.01,9.05357446809,0.01,1145.15,6.16355769231,176.0,0.01,4.45,3.5
29296,195.0,0.01,7.37489270386,-3.55,1242.56,6.72787148594,244.0,0.0,3.0,2.9
29297,228.0,0.01,5.86940909091,0.0,1483.58,4.1766552901,255.0,0.01,2.15,1.8
29302,207.0,-8.0,4.39208333333,-0.9,1538.09,5.84629770992,260.0,0.0,1.5,1.4
29303,320.0,-0.96,9.39326599327,-0.9,3434.31,9.31155339806,364.0,-0.96,2.7,2.7
29304,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29305,170.0,-3.54,6.10236363636,0.01,926.13,4.51865217391,184.0,0.01,3.0,3.0
29306,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0
29307,146.0,-5.8,6.70943661972,-3.54,1177.88,2.97822222222,202.0,0.0,3.0,2.95
29310,129.0,-1.2,10.5806097561,-3.48,1583.1,4.19652173913,165.0,0.01,1.5,3.6
29311,114.0,-3.12,7.58693251534,-1.08,1231.71,5.30932885906,158.0,-1.08,4.6,4.6
29316,5.0,0.0,0.0,0.0,0.2,0.0,4.0,0.0,3.0,0.05
29317,101.0,0.01,8.10872037915,-3.54,1028.02,10.882513089,163.0,0.01,1.0,4.1
29318,12.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,5.2,0.0
29319,94.0,-4.0,19.6686538462,0.0,893.97,7.6031292517,146.0,0.0,3.6,4.0
29324,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0
29325,185.0,0.01,4.51891402715,-11.0,1718.61,7.68672340426,196.0,0.01,4.0,3.6
29326,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0
29327,253.0,0.01,8.0831152648,0.01,2249.27,4.64228373702,292.0,0.01,2.7,3.0
29330,3.0,0.0,0.0,0.7,0.0,0.0,0.0,0.0,25.6,0.0
29331,82.0,0.0,8.37918819188,-8.0,2677.63,12.2273557692,227.0,-6.89,4.0,4.65
29332,6.0,0.0,0.0,4.5,0.0,0.0,0.0,0.0,1.0,0.0
29333,229.0,0.01,3.58017804154,0.01,2087.53,5.15262773723,251.0,0.01,1.0,2.8
29334,6.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,2.0,0.0
29335,261.0,0.0,4.70865671642,0.01,1495.05,3.88297577855,306.0,0.01,2.97,2.9
29338,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.1,0.0
29339,111.0,-0.48,7.95116438356,-0.36,1337.73,11.9150364964,167.0,-4.5,1.6,3.6
29340,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,0.0
29341,85.0,0.0,8.8922754491,0.0,850.64,6.91283018868,150.0,0.0,4.0,4.5
29342,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0
29343,196.0,-1.08,6.04971246006,-3.0,1951.91,11.0874666667,279.0,0.01,3.0,3.5
29344,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29345,107.0,-1.08,10.2017058824,-3.54,995.51,6.80577380952,144.0,-0.54,2.8,3.9
29350,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0
29351,205.0,-0.6,9.03286995516,0.0,1634.6,9.60169724771,223.0,-6.1,3.0,3.0
29352,109.0,-2.76,7.05761904762,0.0,873.08,8.92140186916,104.0,0.0,1.0,1.0
29353,249.0,-1.14,6.935,-10.77,1539.68,5.2098989899,345.0,-1.08,2.7,1.5
29354,5.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.6,0.0
29355,182.0,-0.84,4.87933054393,0.01,1439.18,2.9489453125,261.0,0.01,2.0,1.4
29356,231.0,0.0,4.46056390977,-1.2,2001.72,5.1068164794,269.0,-0.84,2.15,1.8
29357,144.0,-3.54,7.11095652174,-3.48,1303.19,9.75180094787,202.0,-3.48,3.6,3.55
29360,116.0,0.01,4.78351351351,0.01,396.61,3.28247706422,103.0,0.45,2.65,3.0
29361,205.0,-9.0,7.8625,0.01,2142.32,7.99953333333,325.0,-20.5,3.0,3.0
29363,93.0,0.01,14.9839849624,0.01,1221.97,8.682265625,143.0,-1.8,4.1,4.1
29364,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0
29365,92.0,-3.5,3.83743169399,0.01,907.46,7.25126315789,174.0,0.0,3.2,3.0
29366,17.0,0.01,0.0,0.0,0.0,100.303333333,0.0,0.0,3.0,0.0
29367,207.0,-1.8,7.4704,-3.24,1711.18,9.27985347985,241.0,-1.8,2.6,3.0
29368,9.0,0.0,0.0,6.5,0.0,0.0,1.0,0.0,0.8,0.0
29369,193.0,-3.54,7.7776446281,-3.18,1339.43,6.20158730159,215.0,-3.18,2.4,3.0
29374,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0
29375,70.0,0.01,11.4605759162,0.01,948.57,11.075872093,179.0,0.0,3.95,3.8
29376,5.0,10.9,0.0,0.0,0.0,80.1,0.0,0.0,4.8,0.0
29377,251.0,-7.0,7.73493006993,-3.54,2858.7,8.29837579618,305.0,0.01,3.5,3.2
29378,2.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,11.0,0.0
