id,DayofMonth2_sum,DayofMonth9_sum,DayofMonth16_min,DayofMonth19_median,DayofMonth9_min,DayofMonth18_max,DayofMonth8_sum,DayofMonth17_mean,DayofMonth2_median,DayofMonth1_min,DayofMonth14_min,DayofMonth4_sum
25238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25239,378.36,129.22,-3.24,2.35,0.01,100.0,130.9,3.34869565217,2.03,0.3,0.4,136.0
25242,352.78,354.03,0.01,3.55,0.01,200.0,432.56,6.82446808511,1.9,-1.2,-0.6,132.07
25243,342.84,98.86,0.01,2.75,0.01,150.0,115.11,3.62541666667,3.3,0.01,-1.0,385.97
25244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25245,1176.33,685.08,0.0,4.2,0.01,9.0,1061.91,6.36145833333,4.2,0.2,0.0,87.73
25246,164.92,389.75,0.01,4.25,0.01,30.0,336.53,8.10479166667,3.7,-0.3,0.01,527.9
25247,337.45,109.11,0.05,3.0,0.06,100.0,674.26,5.16617021277,3.05,-0.48,-1.02,250.74
25248,137.46,136.11,0.01,0.02,0.0,10.4,250.42,1.6170212766,1.0,0.01,0.0,133.65
25249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25250,94.94,670.73,0.01,2.3,0.1,200.0,83.18,10.7417073171,2.1,0.5,0.01,101.96
25251,502.21,376.91,0.0,4.6,0.01,50.0,487.21,10.3,4.0,0.01,0.1,279.58
25252,272.59,297.37,-0.72,1.6,0.01,100.0,356.01,2.24719298246,1.95,0.01,0.01,363.63
25253,90.71,223.7,0.1,2.9,0.1,150.0,67.56,8.9225,2.2,0.01,0.1,159.7
25254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25255,269.79,288.15,0.01,3.15,0.01,100.0,206.28,3.32640625,2.8,-3.54,0.01,183.14
25256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25257,373.82,181.44,-3.0,3.5,0.0,16.5,573.57,11.7653333333,4.1,0.01,0.01,417.84
25260,201.93,187.53,-3.54,3.0,-3.54,8.8,229.9,3.18795918367,4.6,0.01,0.01,242.85
25261,124.3,127.7,0.6,3.15,0.7,200.0,160.96,12.4608695652,5.0,0.1,0.4,335.49
25264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25265,422.2,847.64,0.01,4.6,0.01,200.0,379.84,6.05,4.03,0.01,-3.48,203.22
25268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25269,77.92,69.38,0.1,2.125,0.4,200.0,192.5,2.63935483871,2.015,0.3,0.1,66.25
25272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25273,273.27,162.38,0.0,2.3,0.01,20.4,177.39,5.8914,2.9,0.01,0.01,643.82
25274,288.3,389.1,1.0,5.3,0.0,18.0,443.4,12.9171428571,4.2,1.0,1.0,331.53
25275,357.81,189.25,0.01,5.0,0.15,16.0,130.47,5.24236842105,6.0,0.0,0.05,271.33
25276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25277,236.97,133.23,0.01,3.2,-3.3,10.0,345.2,4.77266666667,2.6,0.01,0.01,228.82
25280,261.38,519.95,0.01,4.5,0.02,10.9,148.5,15.3609090909,4.145,-11.1,0.01,382.17
25281,427.83,341.78,0.5,2.6,0.1,150.0,414.8,8.69964285714,3.3,0.1,0.1,222.86
25282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25283,727.61,335.02,-1.02,2.95,0.01,100.0,276.35,5.13224489796,3.6,-0.6,-0.42,226.3
25284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25285,559.93,340.97,-3.54,3.75,-3.54,100.0,665.89,7.28965517241,3.6,-3.0,0.01,278.39
25292,97.57,70.44,0.02,2.4,0.01,10.5,46.69,2.34052631579,2.43,0.01,0.01,550.35
25293,595.89,432.16,0.01,2.95,0.0,15.0,198.13,8.96014084507,2.0,0.01,0.01,189.89
25294,166.39,269.9,0.01,1.5,0.01,10.5,522.41,2.57633333333,1.6,0.0,0.0,438.08
25295,334.27,348.4,0.01,1.05,0.01,100.0,270.71,3.39943396226,0.43,0.01,0.01,105.52
25296,203.7,435.32,0.08,3.3,0.02,100.0,519.2,2.86243243243,2.6,0.01,0.02,213.42
25297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25299,806.29,290.47,0.0,3.91,0.01,401.24,235.62,8.00675675676,4.0,0.01,-11.0,237.47
25300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25301,809.23,325.75,0.01,1.5,0.0,100.0,275.88,6.36948275862,2.45,0.01,0.01,248.5
25304,504.77,345.24,0.01,6.9,0.01,17.0,203.17,4.00416666667,4.6,0.01,0.01,207.16
25305,315.81,448.79,0.02,2.95,0.14,100.0,124.48,5.33476190476,2.7,0.02,0.08,212.08
25306,162.75,356.4,0.01,2.0,0.0,200.0,347.91,3.24,3.0,0.01,0.01,156.21
25307,303.32,192.44,0.01,3.0,0.01,100.0,124.03,2.88659574468,3.0,-3.48,-3.42,119.64
25308,241.13,369.63,0.01,3.35,-1.02,15.0,396.61,5.13755102041,1.565,-0.78,-0.96,303.26
25309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25313,326.34,558.61,0.01,2.95,-1.0,100.0,192.82,5.12333333333,3.5,0.01,0.01,536.47
25314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25315,238.47,377.83,0.01,4.1,0.01,15.0,367.0,11.3384090909,2.9,0.01,0.01,285.81
25318,476.33,125.5,0.0,2.5,0.01,300.0,126.08,3.3255,2.2,0.01,0.01,235.07
25319,345.82,583.43,-5.1,3.0,0.0,100.0,294.01,9.53789473684,4.6,0.6,0.1,244.26
25320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25321,163.64,164.84,0.0,3.6,0.01,100.0,178.85,8.65090909091,3.2,0.01,0.01,223.06
25322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25323,694.23,203.68,0.0,3.5,0.01,500.0,904.33,11.5722857143,4.4,0.1,0.01,818.29
25324,593.86,512.81,1.0,5.0,0.01,100.0,482.95,8.50317073171,3.0,0.02,0.01,274.61
25325,212.56,468.56,0.01,2.9,0.01,160.0,345.67,7.06205479452,1.565,0.01,-0.12,486.49
25326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25327,447.56,192.08,-3.54,3.35,0.01,10.5,185.18,3.51392156863,2.6,0.01,0.01,756.38
25328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25329,152.36,498.82,-0.18,4.1,-3.54,20.0,566.51,4.26775,3.0,-3.54,0.01,516.59
25330,102.69,238.24,0.0,2.0,0.0,100.0,457.02,11.7293333333,2.1,0.02,0.03,231.11
25331,232.7,184.09,-3.54,3.0,0.01,100.0,298.93,4.1485106383,2.1,0.01,0.01,225.5
25334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25335,337.85,949.89,-1.74,5.7,0.0,300.0,601.37,7.4637037037,3.8,0.01,0.01,185.08
25336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25337,222.57,245.01,0.1,4.6,0.01,500.0,206.3,5.01538461538,5.5,0.6,0.4,202.3
25338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25339,775.75,240.9,0.01,5.3,-1.5,13.9,877.93,5.48204545455,3.2,-3.48,-3.54,221.75
25344,412.8,304.56,0.6,3.2,0.2,100.0,267.96,5.17744186047,3.5,1.0,0.1,239.8
25345,288.86,205.11,-3.48,0.65,0.01,100.0,342.69,2.37132075472,0.205,0.0,-3.18,236.18
25348,281.7,624.14,-3.48,1.3,-3.36,100.0,292.92,5.69223529412,1.5,-3.42,0.01,464.04
25349,221.33,152.42,0.01,2.6,0.01,6.7,360.3,14.5238461538,3.0,0.01,0.5,123.39
25350,148.08,313.53,0.01,0.01,0.01,100.0,206.84,3.47724137931,0.01,0.01,0.01,189.13
25351,168.3,286.26,0.01,2.9,-1.88,100.0,369.14,8.07238095238,3.0,0.01,0.01,172.52
25354,460.66,250.1,-10.0,5.3,0.3,11.8,409.18,4.79375,3.25,0.2,0.2,234.3
25355,320.73,401.53,0.0,2.7,0.0,8.9,650.59,6.91147368421,3.0,-1.44,-5.6,559.61
25356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25357,268.68,181.65,-3.06,3.1,0.01,72.0,179.25,3.38106382979,3.2,0.01,0.01,241.97
25358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25359,158.08,229.02,0.01,3.3,0.01,100.0,809.68,8.79425925926,2.5,0.01,0.01,605.82
25360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25361,165.83,150.22,0.01,1.2,0.01,100.0,416.73,7.22904761905,1.6,0.01,0.01,199.71
25362,491.28,351.82,0.05,2.0,0.0,15.1,401.47,6.13366666667,3.35,0.03,0.06,295.26
25363,480.98,290.6,0.01,4.0,0.6,100.0,265.28,12.5538461538,6.5,-0.78,0.8,191.05
25366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25367,656.0,165.07,0.01,4.6,0.6,15.0,370.62,14.7440540541,5.5,0.1,0.8,184.06
25370,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25371,217.11,342.1,0.3,3.5,0.01,100.0,276.75,3.39538461538,3.4,0.1,0.8,699.84
25372,157.05,726.05,0.01,4.0,0.01,20.0,262.49,3.31120689655,1.24,0.01,0.01,110.92
25373,128.6,273.3,0.01,4.8,0.0,100.0,77.9,16.324137931,4.95,0.1,0.6,124.3
25374,35.4,85.35,1.5,1.0,0.5,100.0,82.5,3.73846153846,1.1,1.0,0.7,139.0
25375,175.19,426.86,0.01,3.0,0.01,200.0,382.82,11.9939655172,3.0,0.01,0.01,382.93
25378,926.13,302.14,0.1,2.8,-21.0,200.0,153.19,8.24720930233,3.95,0.1,0.07,176.37
25379,199.57,227.54,-3.0,2.3,-0.6,30.0,314.57,8.19732142857,2.5,0.01,0.01,220.15
25380,289.35,780.4,0.01,5.25,0.01,13.56,158.77,11.5922727273,4.0,0.0,0.01,1664.25
25381,241.13,292.39,0.01,2.2,-5.6,100.0,216.17,2.59735849057,1.65,0.0,0.01,497.85
25382,344.23,276.49,0.08,4.4,0.04,10.6,182.27,4.33166666667,4.2,0.06,0.11,290.0
25383,266.73,345.45,0.02,4.4,0.4,200.0,538.17,4.99717391304,4.0,-0.78,0.01,890.15
25384,223.43,306.45,0.01,3.9,0.01,200.0,185.12,20.6086206897,4.7,0.3,0.0,225.35
25385,99.01,423.31,0.2,4.6,0.1,100.0,113.04,8.25857142857,4.1,0.65,0.1,239.76
25388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25389,93.86,236.35,0.01,2.05,0.01,100.0,121.92,4.14170731707,1.8,-1.88,-3.54,247.31
25394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25395,466.36,683.99,-3.54,3.6,0.01,200.0,213.37,12.3660784314,3.6,-0.84,0.01,705.24
25398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25399,148.78,262.31,0.01,3.0,0.01,10.0,730.35,5.3306557377,3.3,0.01,0.01,705.64
25402,189.19,517.24,0.11,3.0,0.01,200.0,75.8,14.2833333333,4.0,0.1,0.3,138.92
25403,135.5,144.76,0.15,2.45,0.01,13.0,321.53,3.84391304348,3.6,0.01,-0.06,308.41
25406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25407,358.9,395.0,0.8,4.1,0.7,20.9,605.02,9.31242424242,5.6,-0.3,0.8,338.13
25408,255.41,300.76,0.01,4.0,0.01,100.0,261.91,13.0978787879,4.65,0.01,0.01,302.07
25409,461.36,498.68,0.01,5.8,-14.11,15.8,241.68,8.11085106383,5.0,0.02,0.0,210.34
25410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25411,975.09,377.09,0.01,2.5,0.01,200.0,341.0,12.186,3.1,0.01,0.01,149.23
25416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25417,436.01,279.5,0.2,3.25,0.8,155.0,232.83,3.51108695652,3.5,0.01,0.01,132.43
25420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25421,409.51,363.08,0.07,6.3,0.01,70.0,512.65,11.77425,4.7,0.01,0.01,537.62
25422,288.24,200.83,0.01,2.9,0.01,100.0,247.46,8.62555555556,2.3,0.0,-3.99,235.54
25423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25429,202.2,613.12,0.01,4.6,0.01,14.6,389.36,9.14972972973,4.6,0.01,0.01,199.38
25430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25431,163.88,481.29,0.01,2.45,0.01,400.0,182.93,7.736,1.5,0.01,0.01,159.17
25432,210.74,58.56,-0.42,1.0,0.01,100.0,134.09,2.70827586207,1.1,0.01,-3.36,285.12
25433,248.31,132.97,0.01,2.9,0.01,300.0,889.31,2.92037037037,1.3,0.01,0.01,232.93
25444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25445,483.19,317.28,0.01,3.0,-2.22,200.0,491.72,5.78425,3.1,0.01,-3.3,378.24
25450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25451,310.43,484.54,0.01,2.8,0.01,9.4,174.72,7.81532258065,2.9,0.01,0.01,364.32
25452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25453,285.17,409.16,0.01,3.5,0.01,13.8,459.2,3.45425925926,4.5,0.01,0.01,326.94
25456,139.0,320.89,0.01,3.25,0.0,100.0,497.64,4.6285483871,1.5,0.01,0.01,210.83
25457,251.47,55.35,0.0,1.0,0.01,5.3,140.93,3.66886363636,1.0,0.01,0.01,166.44
25460,58.7,177.3,0.7,4.5,0.5,100.0,65.25,6.49,4.5,1.0,0.2,104.7
25461,321.37,126.57,0.06,4.95,-0.9,200.0,397.72,15.5766666667,5.0,0.0,-15.0,523.8
25462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25463,245.29,247.14,0.01,3.5,0.0,200.0,578.55,8.48771929825,3.0,0.01,0.01,506.89
25464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25465,602.12,223.5,0.01,3.0,0.01,170.0,158.03,11.3319354839,3.2,0.01,0.01,365.09
25466,89.18,689.83,0.01,1.65,0.01,20.5,529.29,11.3833333333,1.7,0.01,-3.54,200.27
25467,92.43,217.41,0.04,1.35,0.01,7.6,307.9,6.49882352941,4.05,-19.8,0.1,134.78
25470,249.38,333.91,0.01,1.05,0.01,100.0,302.62,4.97222222222,1.9,0.01,0.01,451.7
25471,272.92,80.52,0.01,3.6,0.01,11.7,353.02,15.4432432432,3.0,0.01,0.4,353.44
25474,211.04,722.02,-1.14,4.0,-0.9,11.1,308.53,4.97291666667,3.3,-1.02,-1.14,207.33
25475,358.23,309.49,0.03,5.05,0.0,100.0,413.94,5.61888888889,5.1,0.5,0.0,381.77
25478,135.07,129.72,0.01,3.0,0.0,10.0,109.4,7.28359375,1.7,0.01,0.01,116.11
25479,128.6,216.2,0.5,2.0,0.5,100.0,357.1,9.12425925926,2.65,0.45,0.6,243.7
25480,205.81,784.22,-1.74,3.5,0.02,100.0,211.87,13.6736734694,2.7,0.03,0.03,893.35
25481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25482,421.3,287.39,0.6,4.45,0.09,12.0,402.04,5.5724137931,2.9,0.06,0.1,200.66
25483,1123.61,372.89,0.01,3.65,0.0,150.0,1008.57,4.43642857143,5.0,0.1,0.0,173.92
25484,907.8,143.43,0.01,4.7,0.01,25.0,321.9,13.795625,7.25,0.6,0.01,314.51
25485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25486,618.11,305.07,0.01,3.6,1.5,50.0,434.2,11.5852941176,4.6,0.01,0.01,345.24
25487,257.72,500.89,0.02,4.3,0.02,19.2,566.62,11.2810344828,3.75,0.1,0.01,282.9
25492,499.36,441.11,0.02,4.1,0.0,200.0,246.99,9.27666666667,4.1,0.01,0.01,550.33
25493,81.25,85.65,0.16,3.0,0.02,12.6,134.74,4.63606060606,1.8,0.16,-1.14,279.23
25494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25495,524.91,214.31,0.0,2.9,0.01,100.0,477.67,7.66568181818,3.0,-0.48,0.01,293.89
25496,313.23,148.62,0.01,4.65,0.02,200.0,531.64,13.6857575758,5.0,0.6,0.01,279.01
25497,894.38,273.99,0.1,3.0,0.15,300.0,584.62,3.33414634146,3.5,0.04,0.03,184.82
25498,371.0,446.06,-0.36,1.2,-0.78,100.0,372.0,6.07307692308,1.85,0.01,-0.24,109.8
25499,54.89,211.81,0.05,2.0,0.03,13.3,105.21,10.5742307692,1.8,0.6,0.02,287.58
25500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25501,323.02,491.41,0.01,2.15,0.01,100.0,300.65,3.73061538462,0.9,-0.96,0.01,150.59
25506,59.05,72.21,0.01,0.3,0.01,80.0,47.9,1.0975,0.015,0.01,0.01,31.45
25507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25509,259.26,231.88,0.01,2.15,-3.54,100.0,459.25,3.2414893617,2.0,0.01,0.01,419.91
25510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25511,93.56,156.91,0.01,1.9,0.01,300.0,676.61,3.1026,1.8,0.01,0.01,86.46
25514,151.43,322.77,0.01,2.7,-0.48,450.0,251.77,6.66636363636,4.2,0.01,0.01,192.54
25515,170.31,244.51,0.01,2.1,0.01,8.4,366.87,2.2187755102,1.2,0.0,0.0,395.55
25516,468.55,253.78,-0.66,3.3,-1.14,200.0,279.0,5.08716981132,3.0,0.01,0.01,169.51
25517,491.31,107.32,-0.42,1.1,0.0,100.0,226.74,3.54878378378,0.55,0.01,0.01,468.85
25522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25523,364.9,111.9,0.01,3.0,0.01,22.2,319.22,8.69620689655,1.55,0.0,0.01,356.99
25528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25529,576.63,585.57,0.0,3.6,0.01,90.0,634.12,8.32235294118,3.0,0.01,-3.12,557.02
25530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25531,345.84,150.8,0.01,3.0,0.01,8.6,712.28,5.90861538462,2.75,0.01,0.01,223.5
25532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25533,160.53,136.02,0.01,2.6,0.01,6.5,218.86,2.54243902439,3.0,0.01,-4.1,124.99
25536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25537,225.41,551.94,-1.23,2.2,0.01,200.0,171.26,2.59870967742,1.8,0.01,0.01,166.34
25538,294.54,101.25,0.01,5.8,0.02,12.6,458.9,14.5602702703,2.8,0.01,0.01,390.4
25539,117.2,536.56,0.1,2.9,0.0,10.0,283.67,2.85764705882,3.0,0.01,0.01,202.6
25540,61.86,111.39,-2.46,2.25,0.0,200.0,149.54,4.45034482759,2.015,1.0,0.02,70.74
25541,236.76,289.36,0.01,2.75,-5.0,17.0,648.7,13.2036111111,3.5,-0.3,0.02,643.58
25542,330.56,355.81,-1.2,4.0,-1.38,20.9,228.62,14.1057575758,2.6,0.1,-3.3,497.94
25543,739.87,190.09,0.01,1.2,-1.14,8.2,249.08,6.31888888889,1.2,0.01,-1.14,315.38
25546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25547,992.63,291.92,-0.9,3.25,0.02,13.2,734.2,4.42222222222,4.0,0.01,0.01,816.15
25548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25549,180.99,511.19,-7.1,0.825,0.01,16.4,125.66,6.96069444444,1.23,0.01,0.01,196.81
25550,313.46,333.06,0.01,1.5,0.01,30.0,245.73,3.91825,2.0,0.01,0.01,228.68
25551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25556,371.02,501.96,0.01,3.03,0.1,11.0,564.42,3.26714285714,2.0,-6.5,0.03,321.96
25557,732.59,168.79,0.02,4.55,0.01,100.0,287.44,5.56047619048,3.95,0.01,-0.9,318.45
25558,337.69,607.5,0.01,1.2,0.0,100.0,310.32,7.54928571429,3.6,0.01,0.01,321.1
25559,389.02,936.34,0.01,5.2,0.01,200.0,767.04,7.34414634146,4.6,0.01,0.01,499.57
25562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25563,331.86,467.65,0.01,4.55,0.01,20.0,148.94,12.2228571429,5.8,0.0,0.01,403.39
25564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25565,462.93,171.68,-3.18,3.55,0.01,100.0,517.63,8.08555555556,2.4,0.0,0.01,370.65
25566,318.85,219.42,0.2,3.05,0.01,30.0,343.83,4.612,2.85,0.01,-8.0,183.43
25567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25574,122.32,307.4,0.01,3.0,0.0,100.0,457.57,7.50717391304,2.6,0.02,0.01,245.88
25575,74.98,320.72,-3.3,1.55,-0.84,200.0,361.48,5.0764516129,2.715,-0.9,1.0,159.31
25578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25579,182.05,251.67,0.0,2.9,0.1,200.0,617.21,11.8988888889,3.0,0.01,0.01,386.61
25582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25583,478.75,738.34,0.01,3.1,0.01,200.0,288.99,5.36166666667,3.0,-0.9,-3.54,192.19
25584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25585,269.29,391.74,-0.84,3.0,-0.96,20.0,165.62,8.14230769231,3.4,-0.84,-0.72,206.78
25586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25587,1543.57,341.31,0.01,2.6,-22.0,100.0,526.15,3.35689189189,1.5,0.01,0.01,308.39
25588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25589,625.87,543.96,0.01,3.0,0.03,200.0,392.31,3.58189655172,3.0,-3.18,-3.42,662.4
25590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25591,589.8,482.68,0.01,4.0,0.01,14.0,343.02,9.08303571429,3.43,0.03,-3.54,239.06
25592,481.76,636.79,0.01,3.0,-1.02,15.7,675.7,3.5568,2.515,-1.08,-0.9,354.79
25593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25597,197.44,372.79,0.01,2.2,0.01,11.9,248.31,3.1768,2.1,-3.48,-3.42,158.26
25600,62.5,59.2,0.01,3.6,0.01,200.0,71.91,33.12,4.95,2.8,0.01,271.98
25601,547.61,518.63,0.01,4.75,0.01,14.0,660.55,8.74447761194,5.3,0.01,0.01,648.92
25602,228.22,233.73,0.01,4.1,0.2,100.0,233.38,8.96052631579,3.3,0.1,0.3,227.13
25603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25605,139.72,302.9,1.0,2.0,0.1,100.0,72.2,3.56565217391,2.9,0.1,0.01,122.7
25608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25609,548.38,377.28,0.01,3.7,0.0,44.7,423.35,8.96684210526,3.6,0.01,0.01,421.48
25612,353.51,278.76,0.01,2.6,0.01,8.6,528.5,2.92254545455,1.8,0.01,0.01,142.99
25613,586.47,346.26,0.01,4.5,0.01,100.0,362.88,7.436,3.35,0.6,0.01,201.11
25624,146.82,337.71,0.6,1.26,0.01,100.0,239.1,3.91862068966,2.2,-1.08,0.01,296.8
25625,476.88,312.17,0.01,1.9,0.01,100.0,184.0,2.28108695652,2.0,0.01,0.01,101.26
25626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25627,594.68,336.85,-0.96,3.675,-2.64,8.1,135.33,3.23289473684,4.14,-1.14,0.01,147.2
25628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25629,843.61,177.34,0.01,2.95,0.01,100.0,175.37,11.5652307692,1.8,0.01,0.01,508.87
25630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25631,948.83,358.46,0.01,2.5,0.01,8.1,148.48,9.50222222222,2.715,0.01,0.01,553.89
25632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25633,804.42,217.25,-0.06,3.0,-3.54,200.0,392.98,4.49869565217,2.0,-3.54,0.01,488.28
25634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25635,427.68,146.59,0.01,1.2,-2.82,9.7,451.68,7.30881355932,1.125,0.01,0.01,140.39
25636,243.84,566.82,-3.8,3.6,0.01,300.0,159.36,3.2571875,3.25,-3.54,0.01,140.84
