id,HourofDay17_count,HourofDay12_count,HourofDay9_count,HourofDay16_count,HourofDay11_count,HourofDay11_mean,HourofDay23_min,HourofDay18_mean,HourofDay15_sum,HourofDay7_sum,HourofDay8_median,HourofDay17_mean
31475,222.0,171.0,34.0,35.0,227.0,7.38004405286,0.01,7.97454545455,63.44,553.85,3.0,7.16675675676
31476,157.0,83.0,28.0,56.0,123.0,12.5543902439,0.01,3.28259259259,60.46,23.02,0.435,10.9470063694
31477,0.0,2.0,2.0,0.0,0.0,0.0,0.0,6.6,100.0,0.0,3.0,0.0
31480,2.0,3.0,3.0,0.0,3.0,5.23333333333,0.0,1.04,0.0,1.4,3.6,3.85
31481,119.0,188.0,24.0,35.0,138.0,13.7610144928,0.07,10.8416161616,43.63,49.33,3.0,7.42268907563
31482,6.0,2.0,4.0,3.0,1.0,4.4,0.0,7.0,0.0,0.0,2.65,53.85
31483,130.0,180.0,38.0,44.0,172.0,9.23784883721,-3.54,7.54408045977,306.55,306.13,4.5,5.72
31484,197.0,170.0,23.0,41.0,153.0,8.90823529412,-0.66,17.3582417582,157.62,445.09,3.3,7.69492385787
31485,136.0,149.0,11.0,21.0,116.0,10.5377586207,-1.02,4.6549,54.15,87.78,3.0,5.63955882353
31486,149.0,178.0,39.0,53.0,130.0,16.2503076923,-3.24,5.30787037037,52.6,581.64,2.6,9.6177852349
31487,374.0,203.0,37.0,50.0,310.0,6.28270967742,0.02,9.38405882353,570.36,474.21,3.0,5.80360962567
31496,231.0,84.0,15.0,22.0,149.0,8.86852348993,0.01,17.5125,174.16,0.0,1.555,6.59047619048
31497,59.0,22.0,9.0,12.0,45.0,11.5911111111,0.1,5.23469387755,103.11,48.88,2.45,17.4933898305
31498,3.0,1.0,1.0,2.0,4.0,7.675,0.0,8.0,0.0,5.5,3.0,6.86666666667
31499,61.0,56.0,35.0,43.0,69.0,8.88492753623,0.01,8.24344827586,159.84,238.43,1.5,12.4290163934
31500,97.0,141.0,27.0,59.0,183.0,7.7137704918,0.01,12.0100806452,316.1,29.26,4.5,7.54381443299
31501,193.0,71.0,4.0,59.0,161.0,9.00844720497,0.01,12.8892,334.02,67.81,3.85,8.2529015544
31504,1.0,1.0,0.0,0.0,2.0,2.25,0.0,8.6,0.0,0.0,0.0,300.0
31505,183.0,174.0,30.0,34.0,209.0,8.46244019139,0.01,8.10636942675,118.05,420.75,2.7,10.6836065574
31506,1.0,1.0,2.0,4.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,5.5
31507,146.0,166.0,39.0,42.0,140.0,9.88992857143,-1.2,7.06974683544,167.66,367.01,2.4,8.69938356164
31508,2.0,3.0,1.0,2.0,5.0,1.83,0.0,2.0,0.0,0.0,0.665,252.75
31509,210.0,189.0,42.0,39.0,164.0,7.64262195122,-2.88,6.03535714286,549.17,323.82,1.8,5.12747619048
31514,1.0,1.0,0.0,1.0,2.0,3.45,0.0,31.275,100.0,0.0,4.45,9.6
31515,169.0,225.0,92.0,39.0,140.0,9.2355,0.01,11.1705882353,82.85,311.04,0.7,5.41662721893
31516,72.0,128.0,35.0,59.0,94.0,7.57414893617,-3.54,3.7556122449,63.57,284.35,0.02,4.93611111111
31517,0.0,3.0,0.0,0.0,6.0,4.6,0.0,4.92,0.0,0.0,0.0,0.0
31518,2.0,0.0,1.0,0.0,2.0,2.55,0.0,23.8,0.0,0.0,0.95,53.1
31519,116.0,189.0,38.0,35.0,119.0,13.2219327731,0.01,3.58628205128,67.22,479.18,2.95,3.52844827586
31526,0.0,2.0,2.0,1.0,3.0,4.53333333333,0.0,29.42,268.0,0.0,2.6,0.0
31527,172.0,165.0,57.0,45.0,107.0,9.47897196262,-3.0,5.5060625,388.44,399.18,2.0,7.59284883721
31530,236.0,87.0,34.0,43.0,408.0,9.98990196078,0.01,9.80091666667,252.9,923.79,3.1,9.5838559322
31531,223.0,222.0,18.0,78.0,106.0,14.2927358491,0.01,5.46383928571,165.73,352.72,3.25,15.0359192825
31534,0.0,5.0,0.0,0.0,7.0,77.3142857143,0.0,0.0,0.0,4.0,28.0,0.0
31535,57.0,50.0,36.0,20.0,66.0,7.20015151515,0.01,8.69642857143,876.6,163.74,3.0,12.1563157895
31538,1.0,0.0,2.0,0.0,3.0,3.76666666667,0.0,2.7,200.0,0.0,0.0,9.6
31539,143.0,152.0,45.0,37.0,297.0,6.86585858586,0.01,3.03663043478,396.37,686.09,2.5,2.79636363636
31540,5.0,9.0,3.0,1.0,3.0,70.0333333333,0.0,6.75,200.0,0.0,1.2,69.86
31541,149.0,244.0,87.0,46.0,120.0,6.3915,-3.12,9.67608527132,567.37,322.54,1.05,10.6718791946
31542,394.0,107.0,9.0,20.0,240.0,6.22729166667,0.0,10.180375,77.05,42.3,2.0,7.94637055838
31543,226.0,160.0,80.0,46.0,206.0,10.2044174757,0.01,5.35864,62.81,340.3,2.03,16.6872123894
31548,340.0,102.0,75.0,80.0,199.0,19.9880904523,0.03,9.82842975207,1459.82,18.3,1.3,9.38523529412
31549,2.0,2.0,2.0,1.0,0.0,0.0,0.7,0.0,0.0,0.0,94.1,2.45
31554,377.0,162.0,32.0,60.0,343.0,11.1327988338,-1.08,6.72935483871,77.31,46.9,3.1,8.37063660477
31555,3.0,0.0,0.0,0.0,7.0,5.83,0.0,0.01,0.01,2.2,0.01,4.23333333333
31558,0.0,7.0,3.0,0.0,1.0,0.0,0.0,8.35,0.0,0.5,0.6,0.0
31559,102.0,116.0,40.0,49.0,86.0,13.0870930233,0.1,9.665625,616.73,319.19,3.0,16.7835294118
31564,1.0,0.0,0.0,0.0,4.0,56.95,0.0,4.65,0.0,0.0,0.0,12.4
31565,54.0,90.0,27.0,37.0,131.0,15.6748091603,0.01,8.86896551724,628.2,58.08,1.3,11.5264814815
31568,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31569,33.0,28.0,17.0,7.0,47.0,10.4982978723,0.01,4.48,125.82,58.36,0.01,7.48878787879
31570,133.0,54.0,23.0,31.0,96.0,19.01875,0.03,9.51544827586,324.62,367.2,5.5,6.19969924812
31571,3.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.5
31574,1.0,15.0,5.0,0.0,5.0,24.22,0.0,5.66666666667,0.0,0.0,0.0,5.6
31575,250.0,258.0,26.0,48.0,215.0,4.52493023256,0.01,8.87567708333,195.48,409.97,2.5,5.77604
31576,0.0,6.0,1.0,0.0,6.0,3.06666666667,0.0,2.7,0.0,0.0,0.0,0.0
31577,69.0,68.0,16.0,38.0,114.0,6.76377192982,0.01,11.274047619,54.2,109.87,1.65,10.4731884058
31578,2.0,0.0,3.0,1.0,2.0,4.3,0.0,5.0,0.0,4.0,3.0,5.6
31579,231.0,117.0,15.0,42.0,161.0,5.4950310559,0.01,13.8536,39.72,328.44,3.45,4.69372294372
31580,0.0,0.0,0.0,0.0,4.0,3.65,0.0,7.372,0.0,0.6,2.2,0.0
31581,254.0,120.0,13.0,46.0,237.0,8.61700421941,0.01,13.2880392157,17.3,291.55,2.5,9.49413385827
31582,211.0,190.0,62.0,36.0,252.0,10.5094444444,0.01,5.5597740113,34.4,140.15,1.83,5.46914691943
31583,190.0,226.0,27.0,40.0,186.0,9.25091397849,-2.28,6.98795918367,127.06,684.09,3.0,8.74473684211
31586,0.0,6.0,0.0,1.0,1.0,7.6,0.0,3.8,0.0,0.0,2.3,0.0
31587,5.0,0.0,3.0,1.0,1.0,15.0,0.0,1.0,0.0,0.0,0.0,6.5
31592,0.0,0.0,1.0,0.0,3.0,3.5,0.0,12.2666666667,0.0,0.0,2.4,0.0
31593,198.0,205.0,29.0,25.0,195.0,11.4241538462,0.01,10.5005607477,572.91,376.7,2.9,17.8577272727
31594,167.0,212.0,37.0,47.0,276.0,5.28800724638,0.01,8.7347601476,1321.6,585.28,1.1,6.12874251497
31595,250.0,296.0,52.0,63.0,233.0,13.8214592275,0.01,5.15207373272,399.19,291.89,2.8,8.7
31596,362.0,138.0,25.0,29.0,459.0,6.24718954248,-1.2,4.4831875,132.53,325.3,1.6,5.23604972376
31597,330.0,142.0,36.0,52.0,403.0,11.891191067,0.8,4.30285714286,354.7,12.25,1.8,11.3917272727
31602,1.0,2.0,0.0,0.0,2.0,5.8,0.0,34.5666666667,0.0,0.0,6.0,5.6
31603,155.0,137.0,25.0,25.0,237.0,13.702742616,-1.62,5.23221374046,134.02,209.04,3.2,4.50180645161
31604,9.0,3.0,0.0,1.0,3.0,4.53666666667,0.0,8.1,0.0,1.5,1.4,34.7111111111
31605,439.0,164.0,36.0,32.0,426.0,10.225915493,0.01,3.65763888889,28.31,125.7,2.2,4.16104783599
31606,126.0,73.0,36.0,15.0,100.0,11.0874,0.01,15.4783653846,159.02,79.1,4.6,9.95412698413
31607,95.0,185.0,43.0,9.0,155.0,7.41051612903,0.01,6.60401785714,44.05,345.21,1.9,6.04105263158
31608,111.0,110.0,9.0,39.0,113.0,8.13831858407,0.1,12.4734615385,257.3,12.68,2.83,6.75864864865
31609,0.0,5.0,0.0,0.0,1.0,10.6,0.0,0.0,0.0,1.8,1.2,0.0
31612,291.0,136.0,84.0,44.0,308.0,9.25772727273,-1.2,3.80089285714,41.1,165.61,1.6,5.24941580756
31613,61.0,188.0,76.0,38.0,179.0,4.72832402235,0.01,1.40694444444,248.93,101.61,0.8,3.04950819672
31614,1.0,5.0,0.0,0.0,4.0,4.075,0.0,5.82,0.0,0.0,4.4,4.6
31615,103.0,174.0,21.0,37.0,111.0,8.82774774775,0.01,12.3040625,113.4,408.12,4.35,11.8860194175
31616,219.0,108.0,14.0,30.0,221.0,10.7337104072,-1.08,4.64960784314,248.16,2.9,1.3,9.13894977169
31617,137.0,234.0,35.0,94.0,150.0,12.5752,-2.58,6.87512820513,814.86,435.57,2.5,11.7369343066
31618,162.0,277.0,66.0,58.0,171.0,10.7988888889,-3.54,7.49285140562,43.23,307.8,2.9,6.3262345679
31619,248.0,201.0,40.0,57.0,292.0,9.8122260274,0.2,5.35282485876,58.7,292.21,1.6,5.57641129032
31622,149.0,239.0,54.0,51.0,125.0,8.43824,-0.84,7.13744769874,161.7,68.83,1.6,7.47543624161
31623,254.0,122.0,23.0,42.0,347.0,7.09377521614,0.01,4.364,65.47,346.74,4.0,7.97775590551
31624,3.0,0.0,3.0,0.0,3.0,2.33333333333,0.0,5.5,0.0,0.0,1.175,3.0
31625,103.0,118.0,21.0,48.0,75.0,5.79213333333,0.01,6.51082706767,545.58,364.84,2.9,7.79252427184
31626,170.0,133.0,20.0,6.0,140.0,10.7500714286,0.01,15.1196261682,140.25,276.45,4.3,13.1794117647
31627,324.0,205.0,43.0,89.0,330.0,5.48136363636,0.01,5.0344295302,189.38,283.06,3.0,8.34716049383
31628,89.0,146.0,30.0,62.0,49.0,14.5902040816,0.01,14.5082644628,835.45,0.0,3.9,9.09674157303
31629,304.0,67.0,9.0,21.0,215.0,11.4720930233,0.01,13.6528865979,122.86,25.91,3.0,6.93345394737
31632,4.0,2.0,1.0,0.0,1.0,9.4,0.0,1.9075,23.4,0.0,2.0,73.475
31633,162.0,243.0,62.0,40.0,126.0,8.42698412698,0.4,9.95088888889,275.3,674.11,3.4,7.2737037037
31636,1.0,0.0,0.0,1.0,1.0,7.6,0.0,7.3,0.0,0.0,0.0,7.3
31637,87.0,125.0,23.0,22.0,99.0,14.4990909091,0.08,10.3608695652,113.45,190.73,4.0,13.9773563218
31642,1.0,3.0,0.0,0.0,4.0,4.3,0.0,32.9,7.0,0.0,0.0,1.0
31643,223.0,134.0,32.0,88.0,215.0,9.89418604651,0.09,21.9796402878,74.76,333.72,4.93,6.68013452915
31644,108.0,103.0,14.0,26.0,106.0,11.3972641509,0.1,4.55611940299,150.77,6.2,1.1,9.7312962963
31645,207.0,194.0,36.0,39.0,200.0,13.9898,-0.66,5.76908296943,64.37,182.37,3.0,10.9921256039
31646,366.0,128.0,18.0,33.0,252.0,10.7000396825,-1.02,4.15851851852,147.57,146.49,2.7,9.96994535519
31647,1.0,6.0,1.0,0.0,0.0,0.0,0.0,5.6,0.0,5.2,0.0,4.5
31650,82.0,122.0,35.0,10.0,143.0,13.5620979021,0.03,6.26139344262,2.0,37.42,1.5,11.2875609756
31651,283.0,112.0,54.0,41.0,266.0,8.60887218045,0.01,19.9626966292,30.21,128.6,3.25,9.67236749117
31652,85.0,273.0,48.0,54.0,72.0,6.48222222222,-3.36,4.8675,104.92,27.58,2.7,7.26635294118
31653,2.0,3.0,1.0,0.0,3.0,1.06666666667,0.0,23.0666666667,0.0,6.0,251.25,3.9
31660,8.0,3.0,2.0,2.0,3.0,3.9,0.0,0.0,1.0,0.0,2.0,10.9875
31661,197.0,220.0,20.0,37.0,184.0,9.55945652174,0.01,7.00141414141,38.89,408.83,3.3,6.26040609137
31662,259.0,199.0,29.0,40.0,174.0,8.01040229885,0.01,10.5503546099,202.03,793.89,2.4,7.65671814672
31663,86.0,200.0,37.0,25.0,66.0,5.2596969697,-0.84,7.24628099174,39.2,234.55,3.0,5.19604651163
31664,1.0,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.0,3.8,3.6
31665,189.0,324.0,49.0,43.0,123.0,10.5795934959,-3.36,8.66854545455,277.7,361.52,3.6,5.44206349206
31666,4.0,4.0,0.0,3.0,1.0,9.2,0.0,0.01,300.0,6.0,0.4,6.325
31667,188.0,248.0,47.0,46.0,119.0,7.39327731092,-1.02,9.41797619048,83.73,645.82,3.3,8.20276595745
31668,271.0,83.0,59.0,23.0,348.0,7.96017241379,0.1,8.11209302326,9.8,201.58,1.6,7.91162361624
31669,98.0,127.0,24.0,42.0,195.0,3.76548717949,0.01,7.64948717949,975.03,172.53,2.6,14.3586734694
31672,1.0,1.0,0.0,1.0,2.0,1.4,0.01,2.1,5.5,5.5,8.65,4.5
31673,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.1,0.0,0.0,2.1,3.8
31674,1.0,2.0,1.0,0.0,1.0,0.0,0.0,9.1,52.8,0.9,0.0,1.5
31675,135.0,166.0,16.0,53.0,134.0,11.4060447761,0.01,4.16875,102.12,149.93,3.0,9.0582962963
31676,305.0,272.0,71.0,49.0,291.0,8.4318556701,-1.14,6.65559808612,413.23,568.09,1.8,7.10698360656
31677,356.0,202.0,14.0,36.0,298.0,6.67302013423,0.01,6.16630573248,121.03,406.22,3.0,6.55603932584
31682,5.0,4.0,4.0,2.0,5.0,1.112,0.0,4.75,0.0,0.0,1.3,40.714
31683,87.0,205.0,22.0,15.0,61.0,6.04163934426,0.01,11.2406222222,168.97,167.13,3.0,5.6767816092
31686,181.0,198.0,33.0,47.0,191.0,9.71418848168,-3.54,4.29027027027,700.95,298.26,1.6,10.2933149171
31687,419.0,129.0,76.0,132.0,376.0,12.7630319149,0.09,6.18050314465,85.15,554.18,0.02,8.79665871122
31688,195.0,106.0,12.0,23.0,142.0,6.48338028169,-0.36,10.8972222222,36.21,4.63,2.3,8.83779487179
31689,306.0,216.0,25.0,82.0,360.0,16.188,0.01,5.35,72.48,51.16,1.4,8.97895424837
31690,4.0,8.0,3.0,2.0,4.0,63.2,0.3,2.13333333333,200.0,19.19,0.0,1.2
31691,136.0,188.0,31.0,35.0,296.0,11.6759459459,0.01,8.86620253165,133.16,178.07,1.19,6.39632352941
31692,89.0,177.0,16.0,6.0,110.0,7.87154545455,0.01,5.47386178862,544.68,15.91,2.8,16.8035955056
31693,191.0,130.0,29.0,68.0,186.0,13.0988172043,0.01,3.12083333333,149.72,354.12,2.2,8.95497382199
31694,2.0,1.0,0.0,1.0,2.0,602.3,0.0,0.04,0.0,3.0,0.0,7.6
31695,200.0,147.0,44.0,45.0,223.0,8.39807174888,0.02,10.8812931034,57.6,517.69,3.0,6.17415
31696,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,36.9,0.0,3.0,3.6
31697,170.0,221.0,26.0,31.0,187.0,4.86657754011,0.01,11.9106077348,9.85,442.68,3.0,8.27329411765
31700,0.0,3.0,2.0,0.0,0.0,0.0,0.0,1.56666666667,302.0,6.3,3.0,0.0
31701,311.0,184.0,44.0,36.0,290.0,5.96679310345,0.04,7.35513761468,80.42,701.87,2.9,6.55498392283
31702,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31703,84.0,107.0,8.0,12.0,112.0,4.48080357143,0.02,11.034375,26.42,194.96,4.0,7.54654761905
31704,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.9,3.0,0.0
31705,79.0,152.0,20.0,18.0,103.0,8.72708737864,0.3,8.52104166667,42.27,565.1,4.0,8.47632911392
31706,1.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.36,59.6,2.0
31707,162.0,196.0,40.0,60.0,192.0,10.2163541667,0.04,7.61718614719,673.18,307.16,4.0,6.46481481481
31708,2.0,4.0,1.0,3.0,5.0,3.34,0.0,5.3,0.0,8.8,0.5,8.6
31709,285.0,189.0,23.0,29.0,252.0,7.75476190476,0.03,3.61277777778,112.55,196.55,0.35,4.26670175439
31710,256.0,194.0,62.0,87.0,231.0,10.2333333333,-1.14,8.29214814815,154.22,98.69,2.5,10.0665625
31711,337.0,161.0,46.0,48.0,319.0,8.22645768025,-1.02,4.58188034188,397.45,516.44,3.0,6.78139465875
31712,195.0,409.0,120.0,69.0,158.0,6.75607594937,0.01,6.45342245989,673.55,535.09,1.6,6.67071794872
31713,244.0,361.0,74.0,29.0,141.0,11.4035460993,-3.54,13.1862295082,107.85,1041.23,5.0,10.7266803279
31718,125.0,40.0,7.0,75.0,58.0,16.8031034483,0.2,13.8295454545,194.7,829.91,6.5,9.49328
31719,172.0,158.0,99.0,70.0,213.0,9.82178403756,-3.42,11.3790076336,624.23,269.1,1.23,6.39813953488
31720,293.0,138.0,32.0,38.0,356.0,8.95404494382,-1.02,4.204375,30.77,233.25,2.25,7.45921501706
31721,175.0,139.0,51.0,71.0,288.0,11.1416319444,0.01,7.0587628866,268.88,719.77,2.9,7.37965714286
31726,2.0,0.0,0.0,3.0,2.0,4.95,0.0,6.06666666667,0.0,0.0,1.55,3.9
31727,216.0,192.0,14.0,18.0,153.0,9.5431372549,-3.3,5.35414285714,215.33,427.49,2.9,6.0000462963
31730,133.0,66.0,29.0,61.0,144.0,8.12055555556,0.01,4.45910447761,758.18,98.82,2.6,7.88812030075
31731,175.0,191.0,33.0,42.0,186.0,10.7416129032,-1.08,7.41086419753,293.28,157.57,3.3,6.14674285714
31732,8.0,0.0,2.0,2.0,2.0,5.0,0.0,0.0,0.0,0.31,1.8,14.325
31733,115.0,185.0,40.0,29.0,115.0,4.6832173913,0.01,9.40082706767,48.29,132.25,0.07,9.30191304348
31736,210.0,103.0,7.0,11.0,168.0,9.85541666667,0.01,6.39938461538,18.6,22.2,2.5,7.856
31737,5.0,1.0,6.0,0.0,1.0,0.0,0.0,4.25,2.5,2.4,0.8,2.52
31738,1.0,1.0,6.0,3.0,4.0,9.0,0.0,7.575,0.0,0.0,1.0,3.6
31739,329.0,280.0,75.0,19.0,263.0,7.76479087452,0.01,8.43546558704,62.62,157.77,2.6,5.29914893617
31740,1.0,4.0,1.0,0.0,0.0,0.0,0.8,9.03333333333,0.0,0.0,2.0,11.0
31741,260.0,273.0,41.0,35.0,188.0,9.18712765957,0.08,5.42331606218,579.85,91.27,3.0,7.92480769231
31748,0.0,6.0,0.0,0.0,2.0,2.75,0.0,40.35,0.0,4.0,0.0,0.0
31749,198.0,178.0,101.0,56.0,314.0,10.7971019108,-1.08,2.54836065574,152.51,373.19,1.05,6.6747979798
31750,0.0,0.0,0.0,0.0,6.0,2.25,0.0,3.75,0.0,0.0,4.1,0.0
31751,50.0,94.0,12.0,20.0,61.0,13.7890163934,0.01,6.65671641791,54.01,257.39,3.4,4.502
31752,3.0,2.0,0.0,1.0,0.0,0.0,0.0,4.03333333333,0.0,0.08,2.0,4.5
31753,149.0,194.0,66.0,77.0,189.0,5.27222222222,0.02,4.72682539683,290.97,841.17,3.0,8.14201342282
31754,195.0,113.0,60.0,32.0,183.0,11.5424590164,0.01,6.13192307692,266.16,389.42,2.8,9.53625641026
31755,347.0,196.0,64.0,100.0,338.0,10.6712426036,-3.36,5.69558333333,146.04,570.87,2.0,7.1669740634
31760,187.0,186.0,31.0,72.0,227.0,11.301277533,0.01,6.32870229008,53.49,521.74,3.6,10.7155080214
31761,1.0,2.0,1.0,2.0,0.0,0.0,0.0,5.6,0.0,0.0,1.2,4.6
31762,198.0,234.0,54.0,25.0,169.0,14.8823076923,0.07,3.57136363636,181.25,181.65,2.2,5.03060606061
31763,159.0,159.0,24.0,33.0,182.0,17.5517582418,-0.72,6.60387096774,1375.55,307.28,2.6,9.15905660377
31766,114.0,93.0,29.0,29.0,154.0,10.8136363636,0.01,9.95013157895,46.2,507.59,2.4,7.77596491228
31767,211.0,190.0,15.0,40.0,193.0,8.64331606218,0.3,5.30334693878,181.4,78.15,3.4,9.22075829384
31770,126.0,182.0,17.0,41.0,142.0,11.438943662,0.04,9.74224489796,28.02,27.51,2.5,8.59285714286
31771,85.0,99.0,33.0,19.0,232.0,11.9839655172,0.1,7.93255813953,219.7,103.7,2.5,6.50141176471
31772,0.0,0.0,0.0,4.0,3.0,1.0,0.4,1.4,0.0,0.0,0.0,0.0
31773,42.0,121.0,14.0,32.0,56.0,14.7492857143,-3.54,5.98079365079,443.2,59.64,3.8,10.1547619048
31776,118.0,146.0,40.0,45.0,221.0,14.3532579186,0.01,4.88523809524,746.45,283.21,2.5,9.86906779661
31777,260.0,271.0,72.0,95.0,240.0,8.42029166667,0.01,4.92276190476,148.75,309.5,1.0,7.57061538462
31778,1.0,2.0,2.0,2.0,1.0,7.6,0.0,102.0,0.0,0.0,0.0,4.5
31779,63.0,74.0,10.0,42.0,58.0,4.80706896552,0.02,4.78436363636,128.04,111.42,2.2,8.51619047619
31780,245.0,141.0,15.0,38.0,213.0,10.1498122066,0.01,5.06841463415,16.12,328.73,3.0,5.95767346939
31781,310.0,146.0,29.0,19.0,247.0,4.28817813765,0.01,39.6871,4.02,78.25,2.8,6.85316129032
31782,1.0,6.0,0.0,0.0,9.0,7.36666666667,-1.74,0.574285714286,0.0,0.0,5.1,5.0
31783,253.0,399.0,81.0,50.0,244.0,21.6500819672,0.01,9.48237012987,668.94,288.3,2.0,5.86596837945
31786,16.0,14.0,2.0,9.0,26.0,16.2,0.07,3.55,32.2,41.2,4.4,5.00625
31787,2.0,2.0,0.0,0.0,6.0,3.935,0.0,9.69,0.0,0.0,0.0,6.9
31788,188.0,105.0,53.0,50.0,235.0,5.2734893617,-1.74,5.00336842105,338.04,34.0,1.8,8.63478723404
31789,153.0,339.0,74.0,92.0,96.0,10.0761458333,0.01,5.55442307692,1809.34,157.02,4.5,7.04241830065
31790,8.0,8.0,2.0,1.0,11.0,6.11818181818,0.0,2.60666666667,0.0,3.0,1.6,15.245
31791,139.0,190.0,72.0,37.0,80.0,16.077125,0.02,8.92891025641,89.9,495.1,2.8,8.29604316547
31794,0.0,1.0,1.0,1.0,0.0,0.0,0.0,8.6,0.0,0.0,0.8,0.0
31795,134.0,188.0,31.0,30.0,165.0,4.92527272727,0.01,8.19637583893,74.92,1043.35,3.5,8.04925373134
31804,5.0,2.0,1.0,0.0,3.0,1.5,0.0,7.4,0.0,0.0,2.0,106.74
31805,115.0,124.0,27.0,66.0,134.0,11.8385074627,0.1,4.52355140187,520.83,247.31,3.0,13.5383478261
31810,6.0,0.0,1.0,1.0,1.0,7.9,0.0,17.5,0.0,0.0,2.5,87.8833333333
31811,79.0,110.0,18.0,43.0,105.0,6.35457142857,0.1,9.24727272727,664.47,185.93,3.0,11.1859493671
31814,4.0,4.0,5.0,3.0,2.0,15.25,0.0,0.2,7.44,0.0,2.0,5.25
31815,308.0,262.0,15.0,68.0,230.0,7.62052173913,0.02,9.3949068323,453.01,567.15,3.2,9.64503246753
31816,181.0,69.0,23.0,57.0,102.0,9.35637254902,-1.68,9.32934640523,419.39,258.27,2.95,8.33187845304
31817,207.0,144.0,21.0,40.0,262.0,13.0492366412,0.01,5.33333333333,78.07,377.57,3.0,9.97299516908
31818,3.0,4.0,0.0,4.0,10.0,1.78,0.0,0.8,0.0,0.0,0.8,8.02
31819,230.0,247.0,21.0,76.0,191.0,9.33628272251,0.01,6.69953271028,343.7,222.84,3.3,5.43226086957
31820,0.0,2.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
31821,165.0,251.0,62.0,77.0,177.0,9.59824858757,-3.3,5.80348684211,577.89,432.38,2.3,6.30472727273
31822,0.0,0.0,0.0,1.0,1.0,4.8,0.4,9.0,10.7,0.0,1.3,0.0
31823,115.0,201.0,19.0,43.0,108.0,7.81657407407,0.01,7.36696774194,25.4,478.23,3.0,4.76982608696
31824,0.0,0.0,0.0,2.0,3.0,0.0266666666667,0.0,1000.0,7.2,0.0,2.5,0.0
31825,142.0,146.0,61.0,69.0,169.0,8.89887573964,-0.78,9.51705882353,410.88,96.45,1.5,9.05450704225
31826,2.0,7.0,2.0,0.0,1.0,1.5,0.0,5.5,0.0,0.0,0.0,16.25
31827,228.0,291.0,49.0,68.0,223.0,7.5969058296,0.02,3.8435443038,121.24,364.45,3.0,8.59754385965
31828,243.0,382.0,13.0,19.0,180.0,12.0138888889,0.01,4.08136554622,233.68,20.7,2.5,7.98576131687
31829,363.0,153.0,42.0,48.0,349.0,7.72876790831,0.01,7.43073684211,28.84,103.93,3.0,5.28931129477
31832,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.6,0.0,0.0,1.7,0.0
31833,240.0,255.0,30.0,67.0,298.0,9.12080536913,-3.54,6.74966329966,632.89,375.21,2.6,3.78708333333
31834,0.0,3.0,0.0,4.0,0.0,0.0,0.0,4.05,0.0,0.0,0.0,0.0
31835,124.0,235.0,27.0,35.0,108.0,8.36324074074,0.02,7.18899328859,73.03,345.6,3.0,6.74879032258
31836,1.0,4.0,1.0,2.0,0.0,0.0,0.0,0.055,4.2,0.0,0.0,6.3
31837,405.0,214.0,26.0,124.0,347.0,7.27536023055,-0.3,9.23933333333,174.63,119.94,3.9,6.79237037037
31840,339.0,88.0,39.0,22.0,524.0,9.09135496183,-1.14,6.20807692308,39.41,206.36,0.7,7.90840707965
31841,242.0,169.0,17.0,39.0,121.0,7.3252892562,-1.08,9.93507352941,369.91,16.2,3.9,7.65198347107
31846,204.0,148.0,32.0,43.0,192.0,10.29703125,-3.48,7.39896103896,325.93,235.49,3.0,6.93965686275
31847,170.0,223.0,43.0,64.0,128.0,9.32125,0.03,6.17615819209,153.33,300.92,2.7,9.82970588235
31848,1.0,11.0,4.0,0.0,7.0,33.5857142857,0.0,0.5,84.3,0.0,0.0,1.0
31849,169.0,174.0,10.0,32.0,133.0,7.41308270677,-3.54,5.79841346154,153.56,298.23,5.75,9.42284023669
31850,182.0,119.0,10.0,59.0,136.0,4.76382352941,0.01,8.66736434109,830.21,27.02,4.2,5.70203296703
31851,166.0,157.0,91.0,50.0,323.0,10.5690712074,0.01,12.595443038,554.23,146.12,3.5,7.05319277108
31852,1.0,3.0,1.0,1.0,0.0,0.0,0.0,11.1,0.0,0.02,9.8,9.6
31853,167.0,333.0,47.0,57.0,142.0,12.1387323944,0.06,8.95062857143,74.08,428.54,2.6,7.44628742515
31854,240.0,209.0,47.0,58.0,228.0,6.95570175439,0.01,10.8133974359,327.09,310.0,3.65,5.76775
31855,48.0,88.0,16.0,33.0,56.0,15.5080357143,-3.54,7.6335,85.9,124.08,1.6,5.70354166667
31856,381.0,133.0,33.0,73.0,186.0,18.054516129,0.01,4.44189655172,97.76,154.88,3.3,13.7829658793
